id,absa_input,absa_target,data_origin
433594,"! am primit 2 porti de retur, in data de 10. 04. 2018, care ar fi fost in data de 12, cel tarziu 13 sa fie in stoc, dar nu s - a putut asa! am facut un total de 7 zile, deoarece erau destul de locuri de lei!",delivery is negative,c-mlm
433599,". foarte de treaba cei de la ei dar nu au fost in stare sa - mi regleze uleiul pe fata de la o dacia triban 500 noua. a trebui sa ma intorc de vreo 6 ori cu ea la ei, si sa platesc pentru o repara, desi masina nu avea mai mult de o luna. in final am reusit sa ma duc la un atelier de montaj unde mi - au montat - o cum trebuie din prima zi. cineva ar trebui ori sa ii spuna sa faca corect,ul de repara, ori ar trebui sa angajati mai multi oameni la ei pentru ca nu i - am lasat sa stea o saptamda. daca sunt ok, mi se pare normal sa faca asa.. multumesc.",service is negative; staff availability is negative; staff competency is negative,c-mlm
433602,". un laptop pentru persoane fara acces la el. fiind vorba de el am fost unul care a facut din "" "" wow "" "" un produs cel putin ciudat, fiind si ieftin. am fost decegitat de acest comunicat ( evident, o eroare ), pentru ca as fi vrut sa - l cumpar asa ca... va recomand, in cazuri din acestea... nu aveti nimic de ascuns ci numai de castigat...",price is negative; shop organization is negative; staff competency is negative,c-mlm
433605,.... incercati sa fiti la stilul celor din occidete!! eu am fost la brescia - italia si am ramas impresionat si de pret si de diversitate si de ce a fost...,price is negative; shop diversity is negative; quality is negative,c-mlm
433614,". dezordine... culoarele erau prea mici... nu exista cale de trecere,",shop organization is negative; environment is negative,c-mlm
433618,. prea mulți copii care folosesc magazinul pe post de loc de joacă s - au ca pistă de biciclare și tot trebuie să ai grijă să nu fii rănit.,environment is negative,c-mlm
433619,". sa fie angajații pt fiecare raion, pentru a fi atrași spre ceea ce dorește clientul sa facă.",staff availability is negative,c-mlm
433620,". am cautat o perech de ghete de vara - culoare neagra, cu toc ( culoaraa ) si am gasit pentru a doua oara in magazin doar gheata stanga in raft... fff.. astept de la personalul magazinului sa ma contacs pentru a putea achizitiona ambii papuci, adica si stangul si stanga : ) )",shop organization is negative; staff availability is negative,c-mlm
433622,". legat de genul : este in loc sa poti gasi pe cineva pentru o rochie si atunci cand gasesti o oferta iti spune ca nu este de la magazin, ca atare nu - ti poate raspunde. in ceea ce priveste haine, asa cum am mai mentioat si cu alte ocazii / sondaje lipsesc cu desavarsire. la tricouri, pentru sport se opresc la xl sau maxim xxl. pentru cele mai corpolente nu se mai gasesc modele corespunzatoare.",staff competency is negative; staff availability is negative; shop diversity is negative,c-mlm
433627,". punctele de pe card o bătaie de joc, nu te uiți câte puncte ai prin card și te ajungi la o rată foarte mare de lucrure. pe internok vezi oameni care se plimbă cu bicicleta, trotinet, etc. și nimeni nu le spune că nu au voie prin oraș să plimby cu ele, eu am fost lovit de un tip care se plimba cu ele ca pe ace în parc",environment is negative; service is negative,c-mlm
433629,. nu am primit ce am comandat in ciuda faptului ca a durat foarte mult timp.,delivery is negative,c-mlm
433635,". am avut două modele, primul nu a avut partea de sus asa cum am si descriat prin el iar ultimul nu are nimic doar ca este foarte călduros. se simte ca un rucsac de 3 - 400 de grame.. nu se poate sta in el la mare. am fost două zile cu el la mare si tot nu se intra in el chiar dacă erau puse toate "" "" pozele "" "". după opinia mea nu se rezist nimic pe el. unde mai pui ca am avut 4 zile dupa primul si inca 4 dupa celălalt......",product is negative; delivery is negative,c-mlm
433636,". postul acesta este mult prea lung. un exemplu pozitiv ar fi un preț mai mare. alt aspect este lipsa stocurilor la produse in stoc. daca mereu se vinde prima încălțămintea nr. 42 la unii bărbați, de ce nu scad proporțional aceste mărimi?!",tech support is negative; shop diversity is negative,c-mlm
433637,". saluta ziua, doresc sa va aduc la cunost intrebare : pe 07. 05. 2016 am luat din gara baneasa 2 masini : una town 7xl si una town 5ef. am fost cu ele in mana in aceeasa zi. town 5ef are un kilomee de mare dar care nu a mers. in aceeasa zi m - am intors cu ea si omul de acolo a fost foarte amabil, dupa ce a verificat si a vazut ca masina nu se mai potriva ( nu functiona bine ), mi - a inlocuit - o. dimine, cand sa plec cu cea noua am vazut ca avea une ( era infrecat pe stanga - dreapta ). m - am dus si cu asta la sediul din baneasa dar acum am avut parte de - o cu totul alta, din punctul de vedere care era altul : vroia s - o dea la cineva s - o "" "" repare "" "". am facut acest lucru dat fiind ca era un model nou, nou si mi se parea normal sa fie asa atata timp cat nici nu s - a facut vreo masina la el. nervos pe toata lumea, m - a luat cu tot felul de "" "" scuze "" "", ca ele mai trebuiesc scoase, ca mai ies asa din cutie, ca d - aia sunt acolo... asa s - a intamplat ca un logan nou sa nu fie perfect, la fel unde si pretul nu era deloc bun pentru o masina, 479, 9 lei. l - am rugat sa - mi spuna cum se numeste dar se facea ca nu aude, noroc c - avea un copil si ( parca ) dragos era al lui. mi - a dat - o de la el, cea primita de el azi, dupa o tura prin herastrau : ).",product is negative; staff competency is positive; price is negative,c-mlm
433638,". site - ul merge foarte greu si cauta marfuri fara stoc, pentru asta se pierde foarte mult timp in cautare.",shop organization is negative; tech support is negative,c-mlm
433647,. greu de acord. nu ai de la cine sa te inform. in legătura cu asta. nu ai nici un link prin email.,staff availability is negative,c-mlm
433648,". pentru cei de 12 - 14 ani, amator de ski, nu am avut de unde alege, lista de produse / marci / culori nu exista erau. oferta de la mine ( 29. 11. 2015, ora 19. 06, casa 3, adresa : aia ) a fost ok, la intreb, la puncte acumulate, lipsa de plata, etc etc raspunsurile erau putine, nesatisfacatoare si pe un ton "" "" de sus "" "", ca si cum i - as fi trimis niste recomai. intrebarile si dilema mea au fost sa stiu daca mai am produse, cum as putea sa verific si eu stocul, sa vad daca cel de pret este ok, pentru ca eu nu am primit nici un mail cu acesta. imi plac cei de la decathlon si la fiecare client, cumparam pentru toata lumea. imi doresc ca ei si cei de la ei sa fie amabili, daca s - ar putea si daca ar fi nevoie. sa gasesc cevae, de calitate si la preturi. uneori am fost foarte uimit de ceea ce am gasit in cele din urma.",service is negative; shop diversity is positive; staff competency is negative,c-mlm
433649,". la,,, pescuit "" "" este asa : produse fara nume, pretul nu corespunde cu pretul, pretul de,, marfa "" "" este din cutii, produse de pe raft. cel de 0. 16 de lei are un cod pe usa, alt cod la mijloc. site - ul magazinului, la pescuit, nu seamana cu acesta. te orientzi mult mai bine dupa cel frances. cel putin, asta e cazul la sibiu.",shop organization is negative; tech support is negative,c-mlm
433651,". cabine de probă mai curate, cu sistem de închidere care sa functioneze, lipsa produselor pentru toate nevoille ( reclame )",environment is negative; shop diversity is negative; shop organization is negative,c-mlm
433660,". comanda a avut termen de 3 zile, comandata vineri, trimisa sambata, receptionata marti...",delivery is negative,c-mlm
433669,". mi - am luat o casca de ski in zona dec out club din timisoara. am lasat bonul de lei sa fiu sigura cand ajunge. mi s - a spus ca in 2 - 3 zile. dupa o saptamana de proba, am sunat la ei. cu greu a venit cineva care m - a sunat ca v - a veni. nu am mai fost acolo si nici nu au mai venit la mine. am sunat la bucuresti si aflu ca nu a fost facuta. in schimb a fost cu totul alt tip de lucru decat cel pe care mi l - am dorit...",delivery is negative; service is negative; staff competency is negative,c-mlm
433678,". plata online a durat 3 zile, informatiile despre comanda foarte greu de obținut prin telefon, datele reale despree client incomplete.",delivery is negative; service is negative; staff competency is negative,c-mlm
433682,. am stat cam mult pana a venit cineva sa preluam echipamentele.. a durat apoi pana a venit in tara si pana a venitt. din aceasta cauza m am grabat sa fac cumparaturi si am luat un set de iarna pt iarna si nu am stiut ca era defect. as dori sa l schimb cu unul bun daca se poate. va multumesc. o oferta : schimbarea sa se facă la anvelope de iarna ( nu la clapari cel putin ).,staff availability is negative; staff competency is negative; product is negative,c-mlm
433683,". am primit o banda de casti ace - s7. este dezamagita, nimic din toate.. la cat costa si la cat de buna este, plus ca au trecut pe pe ea si "" "" cel mai bine vandut produs "" ""... este un fel de top. nu este foarte buna are 92 de lei pe ea, doua zile nu o pot folosi pentru ca ea nu este... cei de la service ne - au spus sa o ducem noi la schimb..... oaii! daca asa mi - ar fi spus si cei cu care ramaneam doar cu ea. nu au nimic de at pe cineva nici macar contra cost, refuza sa vina si spun ca nu avem cum sa o vindem daca nu o vindem... pentru un pret de 3000 de lei. pacat ca nu am fost online ca sa fie cineva sa o ia inapoi fara sa stie.",product is negative; price is negative; staff competency is negative; service is negative,c-mlm
433685,". exista o gama larga de oferte, asa ca te poti ajuta in caz de nevoie. totusi, pentru magaziile mari lipsesc cel mai adesea ( de la magazie sau, de obicei, de ex ). in plus, la coada la coada se sta de obicei mult ( 10 - 15 minute ). in afara achitarii, echipa decathlon se ocupa si de multe alte nevoi in afara de cele din fata lor - mesaje de la colegi, discutii cu cei de la birou, poze cu ei, etc. e greu sa astepti.",service is negative; shop diversity is positive; staff competency is negative,c-mlm
433688,". cred ca aduceti apa de 2 ori pe an.. sunt cam goale de la o vreme, inainte era o problema.",shop diversity is negative; environment is negative,c-mlm
433691,". am platit 2 bilete cu reduce...... si....... reducere = 0.... ( cec de..... expirat )..... asta este...... mai stau si 10 min la coada..... sa - mi spuna "" "" nu "" ""....",promotions is negative; service is negative,c-mlm
433692,". personal prea putin in magazin inainte de paste, iar de - ar trebui macar 3 zile libere pentru tot orasul.",staff availability is negative,c-mlm
433696,"! nu intele aia de ce le dati voie unora sa foloseasca arme, apa si alte chestie in parcara? vreo doi m - au lovit cu pietre! am o bicicla de 4 ani, trebuige sa fiu atenta la ea, nu ma pot uita si in spate sa vad daca e cineva care poate sa ne loveasge! ultima data cand am fost in parc era foarte cald si dupa mintea mea acei oameni chiar nu aveau ce sa caute cu noi prin zona!",environment is negative,c-mlm
433699,". de 2 ani imi cumpar an cate una, dar anul asta am renuntat. daca la croiala nu am ce sa reprosez ( fiind egala cu cele dinainte ), e complet alta, respectiv mult mai buna. in afara de asta, doar ca a fostt. pretul celor dinainte il gasesc acum ( din pacate ) la cu totul alte modele, mai sunt si cu alta marime......",product is positive; price is negative,c-mlm
433701,". toate bune si rele, daca n - ar fi lasati sa intre, sa se certe, sa dea peste tine cu masina sau cu masina s. a. m. d. deci prea multa munca pentru trafic, care deranjeaza de cele mai multe ori. pentru suceava se mai adauga si traficul dintr - o zona mult prea aglomerata, asa ca de multe ori renunt sa mai fac un review la adresa dumneavoastra.",environment is negative,c-mlm
433702,". m vrut sa cumpar pentru pescuitul unui pescar un set de box cat si unt dar la raion "" "" batea vantul rau "" "" lipsa totala de marfa, m - am dus catre cel cu statii radio si arcuri unde am gasit un pret de raion 20 lei pentru a putea achizitiona 2 care erau incuiate. la raionul de pescuit de unde am luat un set de pescuit aprox. 250 lei erau lipsa de personal iar produsele erau din ambalaj. nu critic doar spun o parere. cred ca o mai mare oferta spre bine ar fi.. nota 10 pentru sansa de a testa in magazin.. o zi placuta",shop diversity is negative; staff competency is negative; staff availability is negative; shop organization is negative; service is positive,c-mlm
433703,". de cate ori vin in oradea, mai ales in weekenle, e o lume extrem de mare... foarte multi oameni vin cu copiii aici sa se joace in siguraa. e foarte multa lume, poti sa te tii de copiii cu autism, de -.... chiar am fost lovit de un copil cu o bicicleta, dar nu era supravegheat... nu am facut scandal, deoarece stiu ca nu a fost cu voie. dar : in primul rand, am o rana la una de 30 de ani, dupa un accident la ski... si inca nu sunt refacuta complel ( daca eram ceva mai tanara si va vedeam in poze, credeti ca era bine? ) in al doilea rand : este frig, nu e de mine. inteleg sa testeze copiii, dar, in acest loc, in fiecarle zi este o harababura totala. sub aparenta civilii, de copii, isi aduc copiii sa se joace ca la un loc de joaca. si, cel mai periculos, lucrurle sunt copii, unele fiind una cu altele... in gara din budapesta nu se intampla asa ceva!",environment is negative,c-mlm
433705,"? organizarea pe criterpii de mic si mare, face fiecare ce vrea in a se cala in viata unii pe altii, ori este bine ori este de lae de munca sau lipsa de mediu???????????????",shop organization is negative; environment is negative,c-mlm
433710,". ai mei au fost lăsați să intre în casă, deși erau cu toții în casă și eu eram afară în curte. nu erau chiar la hotel, deci vizita ar fi fost extrem de utilă. foarte greu a fost acum, când ți se spune că acum “ ei ”.",security is negative,c-mlm
433711,". inteleg si tendina de a aveaa biciclul inainte de toate. totusi este extrem de dificil sa te uiti la tine la un copil, cand vrei sa te bucuri de biciclete / trotinete / role / skateboart - uri / mingi / palete etc., mai ales cand acolo sunt facute de copii care in mod evident nu le stapanesc si vrei tu sa fii cel care se fereste din calea lor.",service is positive; environment is negative,c-mlm
433712,". ine foarte buna, din punct meu de vedere, lipsa stocurilor este o scuza. am intampinat treaba aceasta la doua din cele trei vizite facute in sediul din baneasa. in militari nu am intampme problema aceasta.",shop organization is positive; shop diversity is negative,c-mlm
433715,". un loc la casa si altul la casa. in plus doar cu 16 %... atitudinea celei de la casa a fost o problema, dar pana la urma s - a schimbat. nu stiu totusi, cum este posibil ca pe acelasi loc de munca sa fie 2 firme?",shop organization is negative; staff competency is negative; service is positive,c-mlm
433720,". este a doua oara cand spun acelas. lucru. prin bucurea, in toate tarile, chiar si de pe net, aici etc. e de mirare ca nu ati avut inca un impact serios. asta nu se intampla numai pe litoraet ci peste tot asa ca o vizita cu un copil de 3 stele este ceva in regula. probabil ar trebui sa faceti ceva cu cei care confunza mediul cu mediul.",environment is negative,c-mlm
433724,. am primit acum aproape o luna și inca nu a ajuns,delivery is negative,c-mlm
433725,". merg cu cei din acest parc doar ca "" "" da "" "" bicicletelor, pentru ca uneori deranjaza pe ceilalti.... am prieteni care vin aici cu ele doar "" "" sa se dea "" "" cu ele fara sa cumperi nimic ca in parc...",environment is negative,c-mlm
433730,". este clar ca nu exista scanere de bagaje si nimeni nu este totdeauna pe strada, iar cand este, poate sa se duca la case si toata aceasta munca este de vina atunci cand este nevoie.",service is negative; staff availability is negative,c-mlm
433737,". amtor la 100 de lei, este pentru a 4 oara nu am gasit nimic din cele 100, complet doar pe bucati.... marketing",price is negative; shop diversity is negative,c-mlm
433738,. produsele sunt de calitate dar acest dezastru a durat 10 zile. plus inca inca 4zile.,delivery is negative; quality is positive; service is negative,c-mlm
433740,". vineri, 24 lei. am luat toate rotile si setul de clapari noi. m - am dus la rosshl,, 90. din pacate, pretul de la ei ( 699, 90 ) era peste pretul, in acel moment. o doamna de pe raion mi - a spus ca e posibil ca pretul sa fie mare, si mi - a facut si o oferta, ajungand cu restul de pret la 611 lei. o suma consistenta si atat! din pacate, inca prea mult pentru ceea ce aveam la mine in acel moment, si pentru bugetul mea pentru aceasta suma. a ramas sa ma gandesc si sa vad daca vreau sa mi - i rezerve. vineri, 26 lei. m - am dus sa cumpar cei 611 lei pentru bicicla. intre timp am facut rost si de ei! am sunat la ei sa - i rezerv, iar aceeasi doamna cu care am vorbit cu 2 zile inainte mi - a spus ca ea de pret nu e de acord cu mine, ca mai e si - asa, si ca, daca vreau sa - i cumpar, ii pot lua doar cu pretul de raft, adica 699, 90. am intreb - o pe doamna decathlon ce s - ar fi facut daca totusi as fi gasit sambata seara, la pretul mic si bun, de 611 lei, si mi - a spus ca nu stie ce s - ar fi putut in aceasta zi. uita - ma pe siteul decathlon, am aflat cu uimire ca pretul de raft e intr - adevar mai mare cu 100 de lei ( 799, 90 ) decat pretul de la ei. am vorbit telefonic, si in 2 zile am fost in tara si am cumparat - o, la pretul de lei. poate ar fi bine sa nu mai intru in decathlon, dar sunt un norocos, si acei bani imi vin perfect. asa ca, i - am luat. incerc sa "" "" adun "" "" si sa recupec, dar am ramas totusi cu uimire ca mi s - a "" "" fluturat "" "" pe la nas o suma, care ulterior mi - a fost data. asa ceva nu se face! recomand in viitor acest produs, cu riscul ca, atunci cand vi se face o oferta, sa scap imediat de ea...",price is negative; staff competency is negative; promotions is negative; product is positive,c-mlm
433745,. nu am fost anunțat că voi primi banii decât cu 10 minute înainte de livrare de la curier.,delivery is negative,c-mlm
433749,. foarte aglomerat si puține cabine de proba. la fel de foarte puține sunt puse în dezordine.,environment is negative; service is negative; shop diversity is negative; shop organization is negative,c-mlm
433755,". am facut o comanda pe data de 24. 04. 20016, a fost facuta cu numele n... "", dar de atunci n - ati mai dat niciun semn de mail. v - am sunat telefonic dar nu raspundet ati. vreau sa stiu in sigura timp cand ajunge acolo. astept un raspuns...",staff competency is negative; delivery is negative; service is negative,c-mlm
433757,". dezamagitor : 1. oferta de oferta redusa fata de ce se gaseste pe site2. nu gasesti pe nimeni printre care sa adresezi o intrebare3. pentru un produsni la fel de mult de te plictisesti4. la final : doriti sa va inscriti? re : da.... puteti sa comandi si comandi si pleci.nd acest site.... pentru ca mie imi place, dar nu pentru ceea ce se gaseste in site. eu achizitionez mai mult de pe site.",service is negative; shop organization is negative; staff availability is negative,c-mlm
433759,". sunt de acord cu dumneaa, da, da, dar abia am reusit sa fac niste poze din pricina celor doi care trec fara nici un rost printre cei cu marfuri. cred ca ar trebui sa li se permitul asta pe anumite alei sau strazi, bine.... in rest totul ok",service is positive; environment is negative,c-mlm
433760,. ar trebui sa angajati mai multi oameni pentru ca unul singur nu poate ajuta. mai multi clienti.,staff availability is negative,c-mlm
433762,. preturile desi pretul a scazut cu 4 % erau ca inaintea scader. tva. scaderea nu s - a vazut in pret.,price is negative,c-mlm
433765,". ce pot face mai mult pentrui, când e clar că sunt prea putini? au zis ăștia de la decathlon că sunt foarte mulți, și în felul ăsta îți trec repede nervii când mergi la ei la ei, iar apoii sa mai dea o tură și la emag sau unde este...",staff availability is negative; staff competency is positive,c-mlm
433766,". eu nu am fost niciodată într - un magazin decathle să pot cumpăra. nu am nici un shop în brăila, nici în galați. am doar on - line. am pantale de iarnă, care sunt foarte mari pentru talia mea de 1, 63 m. de asemene, cizme de drumetie pantalon north salo wilson 500 warm -s - 1 : 48 sunt mult prea mari. mi - as dori ca pe site să se regaseasca dimensiunile potrive pentru fiecare produs : blugi ( talie, lungime ) ; bluze, geci ( bust, talie, sold = ), etc.",product is negative; tech support is negative,c-mlm
433768,. nu am reusit sa achizitionatv decat o serie de sosete pentru ca erau f.,price is negative,c-mlm
433778,. nu exista culori uzuale la incaltamine. goluri la raft. anumite piesei ar putea fi pus un banner in loc de logo - uri..,shop diversity is negative; environment is negative,c-mlm
433782,". defecte sunt... nu au timp de service! foarte slaba oferta de accesorii auto. produsele fara preturi, imprastiate peste tot - la ora 10 : 00, adica nu din vina lor.",shop diversity is negative; shop organization is negative; staff availability is negative,c-mlm
433783,. comanda pe 14 dec 2017 si primita pe 6 feb 2018 produsul nu e bun dar timpul de livrare e mare,tech support is positive; delivery is negative,c-mlm
433788,. la final de munca am fost in doua magazie sa pot lua o bicicletaa. cand am gasit ce imi doream am stat 30 de minute sa pot vorbi cu un tehnic de la voi care era singur pe tura ( mi - a zis ca are prieteni care si - au dat seama ). intre timp la alte raioane ceilalti doar stateu in timp ce echipa lor de la biciclete lucra pe rupte. cei din jurul meu numara peste 5 oameni - deci unii au si mai mult de 30 de minute.,shop diversity is negative; staff competency is negative; staff availability is negative; service is negative,c-mlm
433796,". am cautat online dar din pacate nu au fost disponate, soliciand sfatul acesto. personalul nu a fost foarte amabil si amabil. nu am gasit ceea ce cautam, asa ca am sunat la ei. din pacate nu este un decat site in orasul meu si nici in alta apropiere, asa se explica si on - line. voi reveni cu mai multa grija sau voi solicita ajutor inainte de a face comanda.",return warranty is positive; shop diversity is negative; staff competency is positive,c-mlm
433798,". ma asteptam ca la achizitionareii unei masini, sa am macar un card cu astfel de indicatii de piese de lucru etc. celelalte sunt foarte scumpe, dar mult mai scumpe fata de alte magazine. recomand magazinul dar cu oarecate regret.",service is negative; price is negative,c-mlm
433802,". 1 ) produsul, un model de pantof sport pentru alergare pe asfalt, nu se gasiea la data aceea in stoc. mi s - a spus că la solicitarea mea dintr - un alt oraș al țării, acesta nu s - a potrivt, deși exista un stoc de 5 perechi. am amânat livrarea circa 2 saptamani ( doar in străinătate ). 2 ) totul a venit fara produs. mi s - a spus ca "" "" asa vin aceste produse "" "". din acest motiv a trebui sa platesc inclusiv taxa de schimb pentru retur.",shop diversity is negative; service is negative; delivery is negative; staff competency is negative,c-mlm
433803,". am dat 3 luni sa vina prin curier rapid, si a ajuns tocmai azi.",delivery is negative,c-mlm
433807,". sunt un client fidel decathlon si imi place sa vad magazinul in mod activ. l - am facut multor oameni si probabil ca o voi face in continuare pentru ca data, de foarte multe ori iar de foarte bine. in magazinul din baneasa am avut primele colete oarecum bune. nu mi s - au intampt la raft si a trebui sa caut foarte mult ceea ce doream sa cumpar si sa cer ajutorul angajatilor ( foarte putini dealtfel ). acelasi produs era afisat in mai multe locuri iar cele din aceeasa gama mi s - au schimbt pe parcure. poate ca este vorba de un lucru nou cu care nu m - am jucat inca. cel mai greu a fost la cei de la emag cand sistemul de incasare nu a facut exact invers a ce ar trebui sa faca, a ingreunat foarte mult cumparul. a trebuit sa ne departam cu bonul de cumparaturi de client pentru ca acesta sa nu inregistreze produsele de mai multe ori ( asa mi s - a spus ). apoi sa luam marfa cu noi, sa le luam pe care sa le treaca prin fata cam de cateva ori pana la urma. la final mi se spune ca este posibit sa nu fi gresit ceva, dupa care putem sa luam banii unul cate unul si sa incercam sa le idenficam pe displayul casei de marcat... experiul a durat cam 10 - 15 minute, in sensul in care am stat aproximativ 10 minute. o experienta placuta la raft e egala cu o experienta buna la casa de marcat. este ok. sunt sigur ca nu se va repeta. ca si client de azi voi avea in curand un magazientant decathlon si sper doar ca cele de mai sus vor fi utile pentru clienti, nu percepute ca o reclamatie furioasa.",environment is positive; product is positive; quality is positive; shop organization is negative; staff competency is positive; service is negative,c-mlm
433818,. am facut comanda in 24 ianuarie si nu s - a livrat nici in 5 februarie.,delivery is negative,c-mlm
433819,. mai mulți agenți în magazine serviciul de relații către clienți,staff availability is negative,c-mlm
433822,". caut o centura de slabit cu 7 kg de greutati de top. am fost prima data la ei, dar dupa lansarea mea si o alta vizita de - a venit centura cu 1 kg de aur. mi se parea locuri libere si nu puteam folosi centura preacient lestata. ieri am comandat in ziua de ore. echipa care s - a ocupat de mine a fost excelenta, dar a intampinat mari greutati la alte centre decathlon din tara : stocul din calculator nu coresp cu realitatea ; insuficient format sau insuficient instruit sa ofere informatii referit la stocul real ; nu am putut gasi in romania cele 7 kg de aur. azi am discutat din nou cu cel care s - a ocupat de comanda, sa iau ultimul kg de aur. astept mesaj telefonic.",staff competency is positive; shop organization is negative; staff availability is negative; shop diversity is negative; service is negative,c-mlm
433827,". saluta ziua. am luat aceasta bicicleta aprox acum 8 ani si am avut doar impact cu ea. dupa nici 2 luni era pe spate la mers, viteza maxima la frane, nu intra in pret, ca au zis ca am franat,, ok am platit, dupa alte 3 - 4 luni, iar fran,, fff proasta,,, nu recomand celor de la decathlon. apoi s - a rupt in mers pe spate, cel care schimba roata, spre lauda mea acesta s - a blocat in garantie, dar cel de la dealer mi - a spus ca tot vina mea este ca s - a stricaat, nu inteleg ce treaba are asta cu mine din moment ce s - a vazut in urma cand am cumparat. in final regret ca am luat aceasta bicicleta, nu o recomand",product is negative; quality is negative; return warranty is positive; staff competency is negative,c-mlm
433830,"? după 3ani de purtat o cizmă s - a crapt in spate nefiin fiind curată. am luat ambele si am mers la ei cu aceast de garantie dar nu am răspunat deoarece doamna de la emag îmi spune că, cauciucul este pătat si acesta este ceva ce nu face difereul. trist. imi pare rau ca nu am putut face pentru a nu le pata. dar cum ramane cu cele 24 de luni??????",product is negative; quality is negative; return warranty is negative; staff competency is negative,c-mlm
433831,". o mai buna administrare a site - ului, al celor prezentate pe site gasind in unele magazine oferte care nu sunt puse pe site, dar si al stocurilor pe site aparnd produse iar in altele nu mai apar de ceva timp si o crestere a profitilor, chiar daca aceasta vine si cu o crestere aferenta a tva.",quality is negative; shop organization is negative; tech support is negative,c-mlm
433832,. expiră de aproximativ o lună dupa o lună ( model 520 ) datorită unor probleme de trafic. ultimul pe 10 mai.,delivery is negative,c-mlm
433834,. personalul mai puțin. nu sunt suficiențî oameni ptr a ajuta echipa. acesta e un foarte mare minus.,staff competency is negative; staff availability is negative,c-mlm
433836,". doar doua persoane, ceea ce e durero,. era destul de multa lume... si pe mine. plus ca la un moment dat a aparut in fata un client ce venea din orasul meu. am intrebat de la el de ce nu functioneaza softul de service pe care il gasesti in toate casele din bucuresti si mi - a spus ca asa ceva nu exista la noi. oare asa e???",service is negative; staff availability is negative; staff competency is negative,c-mlm
433837,". noua casa a nu lasa mult de dorit, am statat de minute la prima casa, timp in care clientii cu mai mult noroc au plecat spre celelalte magazine de unde noi fusesem luati pe un ton nu foarte prietenos de d - ra casiera, pe motiv ca trebuie sa asteptam la prima casa de marcat. atentie! d - ra casiera de la prima casa unde se plates suma cea mai mare merita un premiu care incaseaza cel mai mult, in timp ce si ofera servic, deoarece nu exista nici macar un afis / sageata / om pentru acces spre anumite reguli.",shop organization is negative; staff competency is negative; service is positive,c-mlm
433838,. prima idee a fost ca pot sa gasesc haine de cusut la preturi accesibile. insa la o privire mai atenta nu am reusit sa gasesc acele rochii de cusut la preturile dorite.,shop diversity is negative; quality is negative; price is negative,c-mlm
433843,". erau peste 150 de copii in clasa, persoai care transformatseru spatiul intr - un loc de joaca, vandalizau toate obiectile. am inteles, e normal sa vrei sa probezi o idee, dar nu e normal sa ai un spatiu gol in gradinita doar pentru ca copiii se plictisesc in el",environment is negative,c-mlm
433844,". cand sa ies un tip mi - a zis sa ii dau ceva, i - am aratat si apoi dupa ce s - a uitat in fata, mi - a zis sa ii arat si lui, spunea ca "" "" poate am eu o gluma "" "" dar a venit cu un zambet ca si cum as fi fost un copil pe care tocmai l - a vazut, nu mi - a spus numele lui, oricum ii aratam ce am in ghiozdan, dar nu era nevoie sa spuna asta",security is negative,c-mlm
433847,. preturile de pe site nu coincid cu cele din oferta din magazin e una.,shop organization is negative; environment is positive,c-mlm
433850,". in primul rand nu au, iar in al 2 - lea rand gandit bine cum sa atrageti lumea, nu sa o luati. pretul sau numele magazinului si nu pe categorii destul de pret ( cel putin pentru mine ).",price is negative; shop organization is negative,c-mlm
433851,. organizarea lasă de dorit.. personal foarte greu găsești pt informații sau suport.. produsele nu sunt la locul lor...,shop organization is negative; staff availability is negative,c-mlm
433856,. foarte putin personal si nu am avut nevoie de sfaturi si indrumari.,staff availability is negative; staff competency is negative,c-mlm
433857,". vand doua pompe m5 cu cap hexagonal = 9, 9 leipret pompa pentrux1l cu uport si doua suruburi m5 cu cap rotund = 9, 9 lei recomageti dumneavoastra pretul! : (",price is negative,c-mlm
433858,"! buna ziua, am facut o comanda la dumneavoastra pe site in data de 06. 01. 2016, am ajuns in aceeasa zi pentru ca nu a fost ok, tin cont ca am platit pentru plata cu plata, insa a mea inca se proceseaza asta insemnand ca nici nu a ajuns la data de azi, as putea sa stiu cand o sa primesc banii? asta daca nu cer prea mult din moment ce mi i - ati trimis. va multumesc!!",delivery is negative,c-mlm
433862,". shop din militari, staff, personal, preturi, notae. in schimb la baneasa am fost total uimit de oferta lui..",shop diversity is positive; staff competency is positive; price is positive; shop organization is negative,c-mlm
433867,". am si o pompa de fitness, dar am vazut ca nu are nici un fel de adaptor pentru ea. am mai cumparat un cablu de fitness sa am a mea masina, cam la 30 lei si nu se potriveste, a fost prea mai mic in diametv, deci in plus, etc.",product is negative; price is negative,c-mlm
433869,. lipsa personal casa si magazin. lipsa produse din stoc.,staff availability is negative; shop diversity is negative,c-mlm
433879,". am incercat returul si schimbul unui produs, am fost dezumflat de pretulae si de lipsa unei noi taxe pentru transport, pana ce voi ajunge la un magazin o sa folosesc termenul "" "" cu sportivitate "" "" nerezo rezolvt.",return warranty is negative; service is negative,c-mlm
