id,absa_input,absa_target,data_origin
435397,". am comandat o bluza de fotbal cu protecție uv, timpul de livrare a fost exact, dar din păcate gama de produse din aceasta categorie este foarte mica. bluza nu este foarte calitativa, dar ținând cont de prețul mic nu pot sa ma abțin.",delivery is positive; shop diversity is negative; quality is negative; price is positive,c-mlm
435398,". am bicicleta pentru fetita mea de 9 ani. este foarte draga de ea, e o bicicleta pentru copii de 7 - 11 ani. in plus, este destul de usoara, deci o pot manevra usor. echipa decathlon se ocupa foarte bine de reparatii. iar la sase luni am si o revizie gratuita. per total, 5 stele. un produs perfect.",product is positive; staff competency is positive; service is positive,c-mlm
435408,"! am fost in data de 21 mai 2016, pentru a - mi cumpara niste suporturi de ghidon pentru copii ; m - a ajutat andrei, un angajat decathlon, care era la casa ; grati amabilitatii, profesionalismului si serviabilitatii sale, am ajuns sa cumpar o husa de ghidon cu 119 lei, mi - am schimbat casca cu 64 de lei si am luat si pentru sotia mea un echipament de sport cu doar 60 de lei ; servira a fost de notata 10 +, iar andrei a fost asa cum ar trebui sa fie orice lucrator bun : amabil, amabil, amabil, foarte amabil ; il recomand cu deosebita stima si propun conducerii magazinului sa il recompenseze chiar cu o avansare! bravo si felicitari! voi reveni cu drag!",staff competency is positive; service is positive,c-mlm
435410,. in magazile de pescuit nu exista personal. nu gasesc mereu boiliesuri caperlan cu mai multe arome la. in general aveti doar aroma si scopex. gama pe care o aveti la acest brand ( caperlan 10 % ) este mult mai mare. va rog mult sa aveti toata stima. cred ca nu sunt singurul care cauta aceste boiliesuri. multumesc.,shop diversity is positive; staff availability is negative,c-mlm
435412,"shop ca de obicei, o experienta placuta ; am gasit repede si usor ceea ce cautam la momentul respectiv.",shop diversity is positive; shop organization is positive,c-mlm
435413,! mi s - a spus de ce am facut - o si mi s - a explicat absolut tot ce am nevoie. service foarte ok! tineti - o tot asa!,service is positive; staff competency is positive,c-mlm
435415,. am apreciat decathlon încă de la ideea primului shop din românia. și astăzi îl consider cel mai bun lanț de magazine pe articole sport și nu numai!,misc is neutral,c-mlm
435419,. nu am ce sa comentez merg in acst magazin ori de cate ori am ocazia,misc is neutral,c-mlm
435420,". este un loc foarte bine dotat ; desigur se mai aduce imbunatatiri prin anumite zone ( fotbal, tenis ) dar desigur si la preturi pe anumite articole. personalul este foarte amabil si incearca intotdeauna sa gaseasca un sfat sau solutie. recomand chiar si restul produselor.",price is negative; product is positive; shop organization is positive; staff competency is negative,c-mlm
435422,". un loc unde te simti bine si o atmosfera calda, personal foarte amabil. si pare un mare loc de joaca.",staff competency is positive; environment is positive,c-mlm
435423,! un loc super si oameni care chiar te ajuta in gasiy produsului dorit. o echipa de profesionisti! bravo!,environment is positive; staff competency is positive,c-mlm
435425,". se poate si mai bine, dar probabil aveati o parte din staff in stoc.",staff availability is negative,c-mlm
435428,. totul este foarte bine cu magazi si cu cabina de probe... sunt doar 4 cabine si trebuie sa astepti la cozi pentru a ajunge sa probezi hainele,shop organization is positive; service is negative,c-mlm
435431,shop recomand magazinele decathlon tuturor care practica sport deoarece dispun de o gama variata de produse care satisfac toate nevoi.,shop diversity is positive; price is positive,c-mlm
435432,". am avut si un defect, pe stoc, dar i - am luat pe garantie",product is negative; quality is negative; return warranty is positive,c-mlm
435435,". doar o mica nemultumire, pe care am mai spus - o si anterior : prea multa grija pentru asa - zisa "" "" proba produselor "" "" de catre client. ultima data era sa ma ia de pe picioare un fecior cu mingea. in plus, cui i - ar place sa cumpere un produs deja uzat? i - as invita pe cei care au oe de fotbal sa cumpere o minge dezumflata, sau o minge zgariata, ori o racheta de tenis cu cordajul rupt. in rest... numai vorbe de lauda! sincer. multumesc.",environment is negative; service is negative,c-mlm
435437,! comanda a ajuns la timp si toate au fost asa cum mi - am dorit! voi mai comanda on - line la decathlon!,product is positive; delivery is positive,c-mlm
435438,". imi place, pt ca ești bine primit cu tine, ți se acorda tot ce ai nevoie. mulțumesc",service is positive; staff competency is positive,c-mlm
435439,". totul ok, unica nemultumire este : comanda click and collect nu apare in site, primesti o nota ca poti merge sa ridici marfa.",tech support is negative,c-mlm
435441,. totul a fost excelent cu personalul de la fanexper care a fost foarte grosolan,delivery is negative,c-mlm
435442,". plus sansa de a testa produsele ; ; ; feed back = 90 % din cazuri... am fost nemultumit doar e un tip de sport, 50 lei perechea... am avut 2, s - au vandut fiecare in mai putin de un an... am o marime din aceeasi gama, 70 lei, au 2 ani de zile si se simt bine... in general, insa, produsele la peste 80 eur ; ; ( incaltamin, etc ) sunt fff ok ; f multumit si de pret si de a 3 d a posibiului de a merge la magaziemana ; - info caracteristici / recomandari pt femei. minus se pare ca in special tineri / tinere care sa arate bine / sportiv... nu stiu, daca la limita, aceasta politica, in caz ca exista, nu se inverieteaza cu o anume alta politica ; 2 ) preturi mari la produsele luate de la case 3 ) nu am produse de impermeabilizare incaltaminte / imbracaminte / corturi / rucsaci in schimb, este un magazin pe care il evit cand caut un magazin... stiu ca am mari sanse de a il gasi",price is negative; product is positive; quality is negative; service is negative; shop diversity is negative; shop organization is negative; tech support is positive,c-mlm
435446,. mai aveți de lucru la paznici. am plătit când am vrut sa ies a piuit telefon și domnul de la paza a avut un gest demn de toată lauda,security is negative,c-mlm
435447,". super usor de vizitaat, gasit, personal amabil marfa de calitate... bravo.",quality is positive; shop diversity is positive; staff competency is positive,c-mlm
435449,. totul a fost in regula. marfa a sosit a doua zi.,delivery is positive,c-mlm
435450,produs partea asta este pentru forehand? asa scrie si pe cutie si eu cu ea simt acelasi lucru. multam,misc is neutral,c-mlm
435453,. un magazin mic insa cu oferta oarecum slaba pe fiecare domeniu. preturi medii - mari. variabilitate sezonala.,environment is positive; price is negative; promotions is negative; shop diversity is negative,c-mlm
435457,". am facut comanda pe site, mi s - a raspuns in scurt timp si apoi totul s - a efectuat conform a ceea ce mi s - a cerut. totul este foarte bun raport calitate / pret.",delivery is positive; price is positive; quality is positive; staff competency is positive,c-mlm
435459,produs foarte multumit de colaborarea cu primaria pitesti si va asteptam pe toti la decathon pitesti,misc is neutral,c-mlm
435461,shop nu suntem la prima vizita din partea decathlon si pot spune ca nu am fost dezamagiti nici de aceasta data.,misc is neutral,c-mlm
435462,". sunt foarte bune, ghidul de marimi este foarte util si chiar se potrivesc cu cele primite. recomand!",product is positive; service is positive,c-mlm
435470,"! aprecieri deosebite pentru amabilitatea si grija tanarului care a montat si oferit piesa pe care am cumparat - o ieri, 25 sept 2017, ora 18. multum!!",staff competency is positive; service is positive,c-mlm
435472,. aceasta a fost penultima vizita. ultima a fost acum 30 iunie in bucuresti la hotel feeria,misc is neutral,c-mlm
435473,"shop găsești cam tot ce e nou în online, pentru toate zilele.",shop diversity is positive; price is positive,c-mlm
435477,"? a trebui sa ma plimb cu mai multe modele de ghete de fotbal pentru a scoate talpa si a le putea proba, nefiind nici un angajat in zona, decat la case si case. dupa ce s - a pus protectia, am mers inapoi la raion, am platit, si apoi a trebui sa ma duc iar sa puna protectia la loc. what?",staff availability is negative; staff competency is negative; service is negative,c-mlm
435479,. produsul este foarte bun si bine lucrat. multumit de produs si restul serviciilor.,product is positive; service is positive,c-mlm
435481,". am si eu in vizita la toate magazinele din tara. multe articole sunt de luat pe site dar in altele lipsesc cu desavarsire... si asta de multa vreme!!! daca vrei sa dai bani sa ti se aduca iar nu e posibil asa de usor... unele marci au niste preturi cam piperate pentru cei care o ofera, de multe ori, prefer sa imi iau alte marci care sunt consacrate si au articole foarte bune, la preturi de multe ori chiar mai mici decat la decathlon... dar cu toate astea, in general, sunt destul de multumit de ceea ce gasesc in ele, motiv pentru care am si migrat de la alte magazine / marci la produsile decathlon. cu atat mai mult daca vreau doar ceva pentru activitati mai lungi, fara trafic intens si obosit.. un produs care totusi ofera posbilitatea iesirii din casa, fara niste cheltui, mai ales pentru cei care sunt la inceput de drum!!! dupa o vreme, cand se ceva destul de serios si se doreste a face ceva mai "" "" serios "" "", atunci se pot gasi alte modele mult mai bune, dar care necesita niste bani mult mai mari ( una e sa faci plimbari lungi pe munte, alta e sa mergi in expeditii ). in rest.. numai de bine!!!",shop organization is negative; shop diversity is negative; delivery is negative; price is negative; quality is negative; product is positive,c-mlm
435482,". am venit cu un oxelo 9f la schimb. piesa care trebuia schimbata era pe stoc, iar toata operatiunea a durat doar 30 de minute.",service is positive; shop diversity is positive; staff competency is positive,c-mlm
435483,. este locul unde te duci cu mare drag unde copiii tai si ai tuturor celor care pasesc in magazin se simt liberi.....!!! succes mai departe,environment is positive,c-mlm
435485,"! imi cumpar imcaltamintea de la decathlon atat eu cat si cei din fata mea! o fac deoarece au nevoie de toate, si la un pret super. transportul este rapid!.... recomand!",delivery is positive; price is positive; quality is positive,c-mlm
435486,"! am fost placut surprinsa de viteza livrarii cu care am fostat si faptul ca am fost notificata despre update - ul comezii. o zi buna, lavinia.",delivery is positive; service is positive,c-mlm
435489,". ora 21 : 50, si chiar daca mai erau 10 minute pana la coada am reusit cu restul personalului sa imi aleg o bicicleta ( dupa 20 de intrebari pe care le aveam in cap ) cat si sa imi aleg accesorii dupa ce au fost gata toate reglajele. jos palaria!",service is positive; staff competency is positive,c-mlm
435497,"! trebuie sa fi cu ochii in patru! sa nu fi foarte, foarte atent.",environment is negative,c-mlm
435498,. sint foarte multumita de marfa si serviciile din decathlon. angajatii sint mereu amabili si dispusi sa te ajute.,quality is positive; shop diversity is positive; staff competency is positive,c-mlm
435501,". sunt multi copii nesupravegheati care "" "" testeaza "" "" produsele pe trotua, in numar mare si erau sa - mi loveasca copilul de doua ori, in ciuda faptului ca in statia de amplificare se anunta ca testara se face doar pe aleea centrala!!",environment is negative,c-mlm
435508,? poate nu ar strica ca toate rubrici sa aiba cate un numar. cred ca exista si o varianta de nu stiu / nu raspund ca la orice sondaj,misc is neutral,c-mlm
435510,"magazi un magazin in care imi place sa vin cand caut mai multe haine pentru copii, in special.",shop diversity is positive,c-mlm
435523,produs imi place atmosfera din magazin. si sunt foarte ok ca si raport calitate - pret,environment is positive; price is positive; quality is positive,c-mlm
435527,servic fiul meu este foarte multumit de starea rulmentilor la skateboard - ul lui!,service is positive; staff competency is positive,c-mlm
435528,". e in zona cu mare diversitate de oferte, prețuri atractive si personal amabil, rapid si eficient",price is positive; shop diversity is positive; staff competency is positive,c-mlm
435529,". ca de fiecare data cand parasesc blogul dv, spun si acum : va multumesc.",misc is neutral,c-mlm
435531,". cred ca ar mai trebui nevoie inca 2 - 3 oameni. echipa din iasi este destul de mare. nu am fost in alte orase, nu pot spune, dar cred ca inca 2 - 3 persoane ar fluidiza toata activitatea foarte mult. cel putin in zilele cu promotii si in "" "" orele de varf "" "". evident si in week - end. eventual, desigur, cu un numar mai mic. part 2.",staff availability is negative,c-mlm
435535,. observații : aspectntaje : - prețul afișat la casa nu corespunde cu prețul de la raftdisponibilitatea produselor : - în această perioadă nu am reusit să identific un produs ( incălțăminte pentru ore sport marimea 38 - 39 ) cu raport pret / calitate corect pentru fetita mea de 11 ani.,price is negative; quality is negative; shop diversity is negative; shop organization is negative,c-mlm
435538,. este un produs caruia nu ai ce sa ii faci. recomand cu incredere.,misc is positive; tech support is positive,c-mlm
435540,". cam aglomerate sa detina personal suficient, dar eu zic, ca sunteti pe drumul cel bun si din punctuctul meu de vedere sunteti ok!",staff availability is negative; staff competency is positive,c-mlm
435542,". am fost la voi in oradea in data de 25. 05. 2018. am fost preluat de cristi voicu de la atelier ( sper ca nu gresesc fata de mult, in orice caz ma numesc cristi ), caruia i - am spus problema mea. a verificat toate cauzele posibile problemei mele, a inde identificat cauza, a tratat problema, dupa care a verificat tot ceea ce a gasit, ma lasa sa verific ceea ce a reparat in tot acest timp. dovada de calm maxim. in concluzie, multum pala pentru cristi. ( multumesc cristi )",staff competency is positive; service is positive,c-mlm
435543,". am fost placut impresionat de disponibilitatea si pregatirea cu care m - a ajutat la cumparn. rucsacul foarte bine lucrat, cu materiale de calitate. accesoriile putin cam scumpe in comparatie cu rucsacii. varietate limitata de culori. garantie 10 ani. succes!",price is negative; product is positive; quality is positive; return warranty is positive; shop diversity is negative; staff competency is positive,c-mlm
435546,staff un numar mai mare de personal cred ca ar fi de ajutor,staff availability is negative,c-mlm
435549,. am comandat produsele online si le - am primit sâmbăta... prea mult timp...,delivery is negative,c-mlm
435550,"? am dorit 2 modele si unul a fost livrat cu tot cu antifurtii din magazin, deci timpul s - a lungit la 4 zile",delivery is negative; service is negative,c-mlm
435554,". din păcate nu am primit comanda nici astăzi. fiind plasata de 5 zile, ma așteptam sa ajungă ceva mai repede.",delivery is negative,c-mlm
435556,". ar trebui sa aveti mai multi oameni, in special in zilele aglomerate. am gasit cu greu pe cineva care sa ma ajute si am stat mult la coada la casa de marcat.",staff availability is negative,c-mlm
435557,. nu era nimeni la casa. a trebui sa caut destul de mult timp pe cineva care sa ma ajute.,staff availability is negative,c-mlm
435558,"return lipsa comunicare, de 2 zile am comanda dvs in curs de pregătire????",staff competency is negative; delivery is negative,c-mlm
435562,. comunicarea cu personalul magazinului este foarte slaba. am plasat o comanda in data de 28. 08. 2016 care nu a ajuns nici pana acum. am sunat la casa si nimic... doar timp pierdut.,staff competency is negative; delivery is negative,c-mlm
435564,"! lipsa marimilor mari la marime 5xl, 6xl! preturi mari comparativ cu cele de pe internet! la produse scumpe!",shop diversity is negative; price is negative,c-mlm
435565,. foarte aglomerat prea multi oameni pe bicicleta si oferte la raft amestecate,shop organization is negative; environment is negative,c-mlm
435567,". produsele prezentate pe site nu sunt diaponibile in magazin. zona din magazin e una dominata de marfa, marfa lipsa...",shop organization is negative; environment is negative,c-mlm
435568,"shop organizare rapida a produselor si mai multa vigilenta pe raft, multe produse erau descompletate, altele sustrase.",shop organization is negative; security is negative,c-mlm
435572,". sunt cam mari pentru unele modele. dar in ansamblu, bine ca este.",price is negative,c-mlm
435586,. aer conditionat nu merge niciodată si ajungi să te ferești tot timpul de cei care riscă să dea peste tine cu bicicleta sau trotineta. majoritatea care vin cu copii nu fac nimic vin doar să se joace odraslele.,environment is negative,c-mlm
435590,. termenul de retur este mare iar pentru produsul ce nu sunt în stoc am fost sunat după 2 saptamani să mi spună că dacă doresc si acel produs se prelungește destul de mult,delivery is negative; service is negative,c-mlm
435591,"! am luat 15 lei o masa de tenis iar când a ajuns era distrusă din transport, acum are iar 3 bucăți. multumesc decathlon!!!",delivery is negative,c-mlm
435594,". am dat comanda pentru alta zi. sper ca cei care vor primi, destul de tarziu, comanda data pe data de 15 iunie, acum fiind in 7 iunie, sa fie mai rezistenti.",delivery is negative; product is negative,c-mlm
435600,". am fost supus unei cereri de furt. cineva mi - a trecut pe stoc o geaca pe care nu o luasem. era imposibil sa greseasca cineva. nu e vorba de a intoarce de 2 ori un produs. era pur si simplu un produs care nu avea legatura cu achizitiile mele. recuperarea banilor a fost foarte consumatoare de timp, pentru ca s - a facut un "" "" retur "" "". eu sunt de o parere mai slaba decat in magazi.",quality is negative; return warranty is negative; service is negative; staff competency is negative,c-mlm
435604,shop marfa este din bumbac si cizme din piele pt copii.,shop diversity is neutral,c-mlm
435605,". cei de pe site nu se ocupa de clienti cum ar trebui la nevoie. ori sint prea putini ori sint prea ocupati cu facebook - ul pe mobil. la firma la care faceti reclama, zona de marfa si mail e foarte restrinsa. cu tot dragul pe viitor sper sa se inbunatateasca aceste aspecte.",shop diversity is negative; staff availability is negative; staff competency is negative,c-mlm
435606,"produs termen de retur foarte bun, dar nu pot sa port una pentru am primit 2 numere stangi, nu o pereche.",delivery is positive; service is negative,c-mlm
435607,". faptul ca se facea reducea si se mutau iar produsele dintr - un loc intr - altul, m - a uimit. in fiecare zi gasesti acelasi produs pe care il cauti in cu totul alta parte decat in orasul tau. intr - o zi de succes al aceluiasi brand, consider ca fiecare magazin ar trebui sa arate la fel, cu produse in acelasi loc. cat despre produse / componente - ele sunt scumpe, de brand foarte slab / de proasta calitate si la preturi exorbitante fata de magazinele concurente.",shop diversity is negative; quality is negative; price is negative; shop organization is negative,c-mlm
435608,. am luat produse de pe site acestea nu corespund am facut pe site retur dar au trecut 6 zile si nici nu am fost contactat nici preluat produsii....,return warranty is negative; service is negative,c-mlm
435611,". o serie de produse interesante erau pe site dar dintre ele foarte foarte putine pe stoc, nu prea am avut de unde alege : ( livrarea se pare ca dura destul de mult si ea. comanda mea a fost facuta in urma cu 3 zile fara niciun semn. echipa de relatii clienti este ok, am sunat sa intreb daca si cand imi va raspunde, dupa ce am asteptat destul de mult in zadar mi s - a spus sa revin mai tarziu pentru ca acum le - a picat ceva si nu pot verifica.",delivery is negative; service is negative; shop organization is negative,c-mlm
435614,". 1. nu sunt suficienti oameni! trebuie sa parcurgi magazinul de la un capat la altul ca sa gasesti un vanzator care sa te ajute. 2. nu sunt produsri ( haine, incal sport ) brand - uri renumite ( nike )... sau poate nu le - am gasit noi. am stat aproximativ 40 minute si nimic.",staff availability is negative; shop diversity is negative,c-mlm
435615,"out sugerez expunerea la raft și a celor produs gama premium din domeniii activităților montane ( schi, alpinism, drumețea ).",shop diversity is neutral,c-mlm
435617,. dezordine. locuri goale pe timp de marfa. lipsa aproape totala de produse. angajatii sunt in numar mic si nu isi cunosc produsele.,shop diversity is negative; shop organization is negative; staff availability is negative; staff competency is negative,c-mlm
435619,". sunt uimit de atitudinea personalului față de copii. în timpul când îmi făceam cumpărăturile, fiului meu i s - a atras atenția de mai multe ori să nu se mai joace cu mingea. la fel au pățit și alți copii. aceasta se repeta de fiecare dată. mediul din magazinul de la sibiu este complet opusă de ceea ce se face în bucurești, unde ne - am simțit întotdeauna bine în familie.",environment is positive; staff competency is negative,c-mlm
435622,". posibil sa fi nimerit un defect de fabricatie, la prima ora de mers, al calcaiului meu a reusit sa ia apa, dupa doar prima proba. fapt bun pentru mult prea laudata membrana gore - tex. in rest sunt niste papuci destul de buni si practici, asa ca au fost returnati la casa, unde baieti draguti de acolo m - au lasat sa aleg alta pereche de bocanci. multumesc decathlon pentru promptitudine, si sa speram ca astfel de probleme nu se vor repeta cu "" "" nenea "" "" asta. : )",product is positive; quality is negative; return warranty is negative; staff competency is positive,c-mlm
435624,". sunt mereu cineva prin magazin și eu nu am timp să stau să caut. voiam un costum de baie și era plin de chestii pentru schi - total inutil pentru mine. nu mai căutați prin casă. și faceți lista de mai sus mai mare. e un chin să scriu de pe mobil. nu mai umbli prin casă. nu vin să mă plimb, vin cu un scop. nu găsesc, plec dezamăgită.",tech support is negative; shop organization is negative,c-mlm
435627,. erau activitati sportive si era cam greu de gasit si de plimbat printre copii,environment is negative,c-mlm
435628,". tot la negative.. foarte multe produse de la raft nu au pret afisat, consultantii nu prea ii gasesc, la casele de marcat din 4 doar 1 deschisa si fluctuatii de pret de la o zi la alta..",price is negative; service is negative; shop organization is negative; staff availability is negative,c-mlm
435629,. am comandat o pereche de ghete pentru calarie si mi - a fost livrat o gheata marime 39 si una 41,delivery is negative,c-mlm
435630,". aspect general de magazin gol, rece, aglomesit, rafturi goale. ma asteptam ca fiind un magazin nou deschis sa exista locuri de marfa, oferte, personal mai prezent.",environment is negative; shop diversity is negative; promotions is negative; staff competency is negative,c-mlm
435631,". lipsesc multe modele care se regasesc in alte zone decathlon : ex. ploiesti, brasov, iasi. preturi sunt diferite...",shop organization is negative; price is negative,c-mlm
435632,##t produsele de pe raft nu mai erau la locul lor iar de gasit pe cineva sa te ajute a fost f greu,shop organization is negative; staff availability is negative,c-mlm
435634,. pentru restul opiniilor nu am ce recomandari sa fac ; pentru servicii / produse da. acest magazin iesea in evidenta prin raportii corect pret - calitate ; nu se mai aplica.,price is negative; quality is negative,c-mlm
435635,. produse nearanjate pe raft chiar si pe jos. la imbracamintea pentru fotbal si la pantofi pentru baschet am fost dezamagit de preturile mari si de gama redusa a. ( am gasit cu greu o proba de ghete de baschet. : ( (,shop organization is negative; price is negative; shop diversity is negative,c-mlm
435638,. haine aranjate haotic fara sens. produse de vara la oferta lipsa!!,promotions is negative; shop organization is negative,c-mlm
435644,". buna. este prima data cand comand online de pe acest site, total nemultumita. am primit o pereche de ghete cu probleme. a doua oara am primit acelasi model dar se vedea ca sunt din perechi noi. cei din spate drept a fost probat se vedea ca este murdar pe talpa. am fost sunat de inca o doamna de la magazinul online dupa cateva zile sa ma intrebe daca ramane in stoc. eu deja primisem returul. ( ( ( ( ( (",delivery is negative; service is negative; staff competency is negative,c-mlm
435648,". site - ul nu are actualizat stocul, iar produsele nu erau deja desfacute",delivery is negative; shop organization is negative,c-mlm
435649,". prea mic magazinul, mă așteptam la oferte de sezon sau eventuale reduceri la produsele de iarna. produse din ce in ce mai puține, nu mai exista o varietate de produse marca "" "" decathlon "" "", s - a dus brandul și atât, ați stagnat.. fara a......",promotions is negative; quality is negative; shop diversity is negative,c-mlm
435650,. a venit cu minus si ca nu mai sunt produse de camping,delivery is negative; shop diversity is negative,c-mlm
435651,". personalul nu tocmai amabil, nu prea știu ce marfa au in magazin, sunt foarte slab, foarte mare zarva datorită lor și părinților care vând biciclete / role / trotinete fără sa cumpere!",environment is negative; staff competency is negative,c-mlm
435656,". cred ca mai mult personal pe site, mai ales in perioade aglomerate cum sunt cele dinaintea mini - vacanty ar fi bine. cel de pe raianoul de tenis lipsea iar cel de incaltaminte adulti era vizibil iritat de faptul ca am intrebat",staff availability is negative; staff competency is negative,c-mlm
435657,". haos in magazin. ar trebui facuta o zona si pt copii si pt probat mingi, role, trotinete etc nu in tot timpul peste clienti. un haos de nedescris",environment is negative,c-mlm
435666,". as lucra de la paza magazinului nu as permite oricui sa folosească jocuri sportive in incinta magazinului deoarece se crea un haos de nedescris. unii pe biciclete alții pe role alții se joaca cu mingea. haos total, haos și promptitudinea personalului lasa de dorit.",environment is negative; shop organization is negative; staff competency is negative,c-mlm
435670,". în principiu serviciile de calitate produsele destul de diversificate, cam ca pt. de sezon,, la sfârșit de sezon,,",service is positive; shop diversity is positive; price is negative,c-mlm
435673,". specific romanesc, birocratie, toate drumurile duc spre bucuresti. am vrut sa cumpar un produs care era pe stoc in cluj napoca eu fiind din baia mare. in cluj nu era nimeni. ciudat a fost ca se transporta produsul in cluj si apoi se trimite in baia mare si apoi mi s - a spus ca ar fi inca o modalitate de a face o vizita in cluj sa nu mai. aiurea!!!!!!!!! nu si pentru cumparaturile online.",service is negative; shop diversity is negative; staff competency is negative; tech support is negative,c-mlm
435676,produs deoarece daca sari cu ea cand trotineta va atinge solul va fi un pic enervant acest lucru nu se intampla si la scara 1. 8 si 3. 6 dupa un timp si cand mergi se va auzi un zgomot de la care eu nu o recomand!!!! impkus nici nu isi merita bani,price is negative; product is negative,c-mlm
435677,"! pe data de 12. 12. 2017 am dat o comanda, care nici pana aztazi n - a sosit!",delivery is negative,c-mlm
435679,". am cautat in magazinul din pallady in data de 10. 04 o fusta balet neagră ce urma a fi adusă din franța in data de 15. 04, în cele 15 zile am fost in oradea pentru a ma interesa despre comanda, însă am fost anunța că nu a sosit și ca voi fi sunata in ziua sosirii, după o lună și trei saptamani de așteptare, pe 30. 05 revenind in oradea am aflat ca fusta fusese adusă după patru zile de la comanda si fusese livrat in data de 15. 04, s - a căutat un alt produs și trimis din oradea urmând să ajungă astazi, 04. 06 și când am sunat astazi 04. 06 sa intreb de produs am fost informată initial că produsul nu a sosit, ulterior mi s - a spus că nu a sosit ieri 3. 06 si a fost trimis iarăși fără a fi contactată. am fost anunța telefonic ca voi fi sunata de un curier in 15 minute care sa imi confirdă însă nu a fost asa.",delivery is negative; service is negative; staff competency is negative,c-mlm
435680,". magazinul ok dar deranjat ca sunt copii scapa de sub controlul parintilor, merg cu biciclete, merg fara sa se uite si lovesc persoane si mai grav alti copii. sa se faca un loc de joacae amenajat pentru ei.",environment is negative,c-mlm
435691,"magazi in general sunt uimit de oferta dumneavoastra, un lucru care pot zice ca ma nemultumeste un pic este faptul ca nu este tot timpul un agent al magazinului in preajma clientii.",staff availability is negative,c-mlm
435700,"magazi felicitari pentru magazinul de la buzau! arata si e pozitionat bine! am fost la socri la munte si am fost si in vizita, i - am luat fetitei niste haine.",misc is neutral,c-mlm
435701,. nu am găsit mărimile exacte pentru tot ce aveam nevoie. produsele erau amestecate si la unele greu de ajunst prea sus. produsy cam scumpe.,shop diversity is negative; price is negative; shop organization is negative,c-mlm
435704,. consider ca sunt suficiente cele cinci minute de vizita a magazinului si personalului. prea putine spatii pentru exprimarea aspectelor negative. nu vin neaaparat la decathlon sa cumpar lucruri ieftine si de calitate. oferiti si altele la preturi bune ( ex. mulinete de pescuit si bocanci pentru temperaturi extreme ),price is positive; quality is negative; tech support is negative,c-mlm
435705,". am fost foarte dezamagit de firma de paza care a facut un filtru de proba la un copil care se plimba cu bicicleta pe culoarul din mijloc ( cel recomandat de el ca fiind un loc unde se pot testa bicicletele ). aceeasi parere a avut - o si un alt copil al meu fata de un alt copil care se plimba cu o trotineta pe acelasi culoar, din mijloc.",security is negative; staff competency is negative,c-mlm
435707,"staff am stat prea mult pentru un sfat corespunzator, in definitiv am plecat... marfa din stoc online nu corespunde cu cea din stoc...",shop organization is negative; staff availability is negative; staff competency is negative,c-mlm
435709,". am cautat doua biciclete... dar si ieftin bune. daca produsele nu ar fi de calitate si foarte bune, v - as ocoli lejer! serios, am cautat si prin casa - nu era nimeni, in pallady ziceai ca e in mall, 2 sau 3 raioane se reorganizau, praf pe jos, haos. nu exista deloc cineva care sa preia comenzi / caruia sa - i pui o intreb sau sa - i ceri un sfat.",quality is positive; price is positive; staff availability is negative; shop organization is negative; tech support is negative,c-mlm
435712,"! in cazul in care produsul era pe stoc in magazinul online, si a venit peste o luna, produsul dupa ce a venit o saptamana mai era si incomplet, ii lipseau rotiile ajutatoare... in fine.... pana la urma s - a ajuns! am fost un pic trista, pentru ca nu am putut sa - i fac o surpriza fetitei mele la ziua ei de nume, eu fiind comandat produsul la timp!",delivery is negative,c-mlm
435718,. foarte greu s - a confirmat comanda și tare greu s - a procesat. cam mult de la comandă și până primești produsele.,delivery is negative,c-mlm
435720,. gardieni m - au luat drept un hoț văzând că am platit la casă o suma considerabila la ieșire au uitat să îmi verifice bagajee și cumpărăturile mai că nu m - au și dezbrăcat poate cine știe aveam chiloți.,security is negative,c-mlm
435722,"! detin o bicicleta rockrider 540 pe care am avut o in garaj de 5 ori. schimbat butuci, spion, picioare, schimbător etc. tot are un zgomot la pedale, este exasperant, credeti ma! bogdan de la mine este un copil, dar cred ca deja se tine de el. ținând cont ca nu este o bicicleta noua ( cea a care o detin la rockrider ) va rog sa ma ajutati! multumesc!",product is negative; staff competency is positive; price is negative,c-mlm
435723,"shop introduceti un cod pentru scanarea produselor, nu se gaseau coduri la produse iar cineva nu avea timpul necesar sa imi dea datele referitoare la toate produsele care nu aveau pret.",service is negative; shop organization is negative; staff availability is negative,c-mlm
435726,"! ce as putea sa spun? au trecut deja doua zile si a mea nu a fost gata. ba mai mult daca m - am interesat de service, la fiecare ora mi s - a spus ca ale mele sunt la reglaj. si martiata nu le - a reglat si mi s - a spus ca miercuri sau joi iar joi cand am sunat mi s - a spus acelasi lucru. de cat le regleaza, ma intreb daca au iesit de pe poarta fabricii? ma mai si suna operatorii dvs. halal experienta!",delivery is negative; service is negative; staff competency is negative,c-mlm
435728,". per ansamblu, e ok. ma intorc cu drag de fiecare data",misc is neutral,c-mlm
435729,. personalul printre standuri nu prea am gasit desi era de aglomerat pt ca era in sezon,staff availability is negative; environment is negative,c-mlm
435730,". mai multa disciplina in testarea online. este haotic si inutil sa faci ture printre copii incercand sa eviti ciocnirile cu "" "" odraslele "" "" ce testeaza excesiv biciclete / trebulete, etc. fara intentia de a achizitiona produsia respective. daca ai "" "" norocul "" "" sa vi cu cel mic dupa tine, poti sa il tii in brate pentru a nu fi lovit de alti copii care se joaca / testeaa etc. s - ar putea sa ajute ideea unui magazin in care poti testa ceea ce cauti.",environment is negative,c-mlm
