text,id,aspects_polarities,annotator,data_origin,text_cleaned,absa_input,absa_target,cmlm_raw_text
Mai aveți de lucrat la paznici.am plătit produsul am vrut sa ies a piuit aparțin și domnul de la paza a avut un compartiment demn de toată jena,435446,security - negative,26,manual,Mai aveți de lucrat la paznici.am plătit produsul am vrut sa ies a piuit aparțin și domnul de la paza a avut un compartiment demn de toată jena,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Mai aveți de lucrat la paznici.am plătit produsul am vrut sa ies a piuit aparțin și domnul de la paza a avut un compartiment demn de toată jena </s>,security is negative,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: . mai aveți de lucrat la paznici. am plătit când am vrut sa ies a piuit telefon și domnul de la paza a avut un gest demn de toată lauda</s>
"Super nimic de comentat cautat , gasit, personal amabil marfa de calitate ...bravo.",435447,"{'choices': ['quality - positive', 'shop diversity - positive', 'staff competency - positive']}",26,manual,"Super nimic de comentat cautat , gasit, personal amabil marfa de calitate ...bravo.","Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Super nimic de comentat cautat , gasit, personal amabil marfa de calitate ...bravo. </s>",quality is positive; shop diversity is positive; staff competency is positive,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: . super nimic de comentat cautat, gasit, cumparat marfa de calitate... bravo.</s>"
Totul a fost in regula. Coletul a sosit a doua zi.,435449,delivery - positive,26,manual,Totul a fost in regula. Coletul a sosit a doua zi.,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Totul a fost in regula. Coletul a sosit a doua zi. </s>,delivery is positive,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: . totul a fost in regula. marfa a sosit a doua zi.</s>
Partea rosie este pentru forehand ? Asa scrie si pe cutie si jucand cu ea simt acelasi lucru. Multam,435450,misc - neutral,26,manual,Partea rosie este pentru forehand ? Asa scrie si pe cutie si jucand cu ea simt acelasi lucru. Multam,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Partea rosie este pentru forehand ? Asa scrie si pe cutie si jucand cu ea simt acelasi lucru. Multam </s>,misc is neutral,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: . partea rosie este pentru forehand? asa scrie si pe spate si jucand cu ea simt acelasi lucru. multam</s>
Un magazin relaxant insa cu oferta oarecum limitata pe fiecare domeniu. Preturi medii-mari. Variabilitate sezonala.,435453,"{'choices': ['environment - positive', 'price - negative', 'promotions - negative', 'shop diversity - negative']}",26,manual,Un magazin relaxant insa cu oferta oarecum limitata pe fiecare domeniu. Preturi medii-mari. Variabilitate sezonala.,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Un magazin relaxant insa cu oferta oarecum limitata pe fiecare domeniu. Preturi medii-mari. Variabilitate sezonala. </s>,environment is positive; price is negative; promotions is negative; shop diversity is negative,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: . un loc relaxant insa cu oferta oarecum limitata pe fiecare nisa. preturi medii - mari. variabilitate sezonala.</s>
"Am efectuat comanda pe site, mi s-a raspuns in scurt timp si apoi livrarea s-a efectuat conform a ceea ce mi s-a explicat.Produsul este foarte bun raport calitate/pret.",435457,"{'choices': ['delivery - positive', 'price - positive', 'quality - positive', 'staff competency - positive']}",26,manual,"Am efectuat comanda pe site, mi s-a raspuns in scurt timp si apoi livrarea s-a efectuat conform a ceea ce mi s-a explicat.Produsul este foarte bun raport calitate/pret.","Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Am efectuat comanda pe site, mi s-a raspuns in scurt timp si apoi livrarea s-a efectuat conform a ceea ce mi s-a explicat.Produsul este foarte bun raport calitate/pret. </s>",delivery is positive; price is positive; quality is positive; staff competency is positive,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: . am efectuat comanda pe site, mi s - a raspuns in scurt timp si apoi livrarea s - a facut conform a ceea ce mi s - a explicat. produsul este foarte bun raport calitate / pret.</s>"
Foarte multumit de eveniment patine cu primaria pitesti si va asteptam pe toti la Decathon Pitesti,435459,misc - neutral,26,manual,Foarte multumit de eveniment patine cu primaria pitesti si va asteptam pe toti la Decathon Pitesti,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Foarte multumit de eveniment patine cu primaria pitesti si va asteptam pe toti la Decathon Pitesti </s>,misc is neutral,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: . foarte multumit de colaborarea cu primaria pitesti si va asteptam pe toti la decathon pitesti</s>
Nu suntem la prima cumparatura din magazinul Decathlon si pot spune ca nu am fost dezamagiti nici de aceasta data.,435461,misc - neutral,26,manual,Nu suntem la prima cumparatura din magazinul Decathlon si pot spune ca nu am fost dezamagiti nici de aceasta data.,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Nu suntem la prima cumparatura din magazinul Decathlon si pot spune ca nu am fost dezamagiti nici de aceasta data. </s>,misc is neutral,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: . nu suntem la prima iesire din partea decathlon si pot spune ca nu am fost dezamagiti nici de aceasta data.</s>
"Servicii foarte bune, ghidul de marimi este foarte util si marimile se potrivesc cu produsele primite.Recomand!",435462,"{'choices': ['product - positive', 'service - positive']}",26,manual,"Servicii foarte bune, ghidul de marimi este foarte util si marimile se potrivesc cu produsele primite.Recomand!","Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Servicii foarte bune, ghidul de marimi este foarte util si marimile se potrivesc cu produsele primite.Recomand! </s>",product is positive; service is positive,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: . servicii foarte bune, ghidul de marimi este foarte util si marimile se potrivesc cu produsele. recomand!</s>"
"Aprecieri deosebite pentru amabilitatea si profesionalismul tanarului care a montat si oferit bicicleta pe care am cumparat-o ieri, 25 sept 2017, ora 18. Felicitari sincere!",435470,"{'choices': ['staff competency - positive', 'service - positive']}",26,manual,"Aprecieri deosebite pentru amabilitatea si profesionalismul tanarului care a montat si oferit bicicleta pe care am cumparat-o ieri, 25 sept 2017, ora 18. Felicitari sincere!","Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Aprecieri deosebite pentru amabilitatea si profesionalismul tanarului care a montat si oferit bicicleta pe care am cumparat-o ieri, 25 sept 2017, ora 18. Felicitari sincere! </s>",staff competency is positive; service is positive,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: . merite deosebite pentru echipa si echipa tanarului care a montat si oferit bicicleta pe care am cumparat - o ieri, 25 sept 2017, ora 18. felicitari sincere!</s>"
Aceasta a fost penultima vizita. Ultima a fost acum 30 min in bucuresti la magazinul feeria,435472,misc - neutral,26,manual,Aceasta a fost penultima vizita. Ultima a fost acum 30 min in bucuresti la magazinul feeria,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Aceasta a fost penultima vizita. Ultima a fost acum 30 min in bucuresti la magazinul feeria </s>,misc is neutral,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: . aceasta a fost penultima vizita. ultima a fost acum 30 ani in bucuresti la hotel fee.</s>
"Găsești cam tot ce e nou în domeniu , pentru toate buzunarele.",435473,"{'choices': ['shop diversity - positive', 'price - positive']}",26,manual,"Găsești cam tot ce e nou în domeniu , pentru toate buzunarele.","Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Găsești cam tot ce e nou în domeniu , pentru toate buzunarele. </s>",shop diversity is positive; price is positive,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: . găsești cam tot ce e nou în piață, pentru toate zilele.</s>"
"A trebuit sa ma plimb cu mai multe modele de ghete de fotbal pentru a scoate protectia si a le putea proba, nefiind nici un angajat in zona, decat la intrare si case.Dupa ce s-a scos protectia, am mers inapoi la raion, am probat, si apoi a trebuit sa ma duc iar sa puna protectia la loc. WHAT?",435477,"{'choices': ['staff availability - negative', 'staff competency - negative', 'service - negative']}",26,manual,"A trebuit sa ma plimb cu mai multe modele de ghete de fotbal pentru a scoate protectia si a le putea proba, nefiind nici un angajat in zona, decat la intrare si case.Dupa ce s-a scos protectia, am mers inapoi la raion, am probat, si apoi a trebuit sa ma duc iar sa puna protectia la loc. WHAT?","Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: A trebuit sa ma plimb cu mai multe modele de ghete de fotbal pentru a scoate protectia si a le putea proba, nefiind nici un angajat in zona, decat la intrare si case.Dupa ce s-a scos protectia, am mers inapoi la raion, am probat, si apoi a trebuit sa ma duc iar sa puna protectia la loc. WHAT? </s>",staff availability is negative; staff competency is negative; service is negative,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: . a trebuit sa ma plimb cu mai multe modele de ghete de fotbal pentru a scoate protectia si a le putea proba, nefiind nici un dealer in zona, decat la intrare si case. dupa ce s - a scos protectia, am mers inapoi la raion, am probat, si apoi a trebui sa ma duc iar sa puna totul la loc. what?</s>"
Produsul este foarte bun si bine ambalat. Multumit de produs si calitatea serviciilor.,435479,"{'choices': ['product - positive', 'service - positive']}",26,manual,Produsul este foarte bun si bine ambalat. Multumit de produs si calitatea serviciilor.,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Produsul este foarte bun si bine ambalat. Multumit de produs si calitatea serviciilor. </s>,product is positive; service is positive,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: . produsul este foarte bun si bine ambalat. este de aici si calitatea serviciilor.</s>
"Verificarea si aprovizionarea in permanenta la toate magazinele din tara. Multe articole sunt de vazut pe site dar in magazine lipsesc cu desavarsire... Si asta de multa vreme!!! Daca vrei sa dai comanda sa ti se aduca iar nu e posibil asa de usor... Unele produse au niste preturi cam piperate pentru calitatea care o ofera, de multe ori, prefer sa imi iau alte marci care sunt consacrate si au articole foarte bune, la preturi de multe ori chiar mai mici decat la Decathlon...Dar cu toate astea, in general, sunt destul de multumit de ceea ce gasesc in magazin, motiv pentru care am si migrat de la alte magazine/marci la produsele Decathlon. Cu atat mai mult daca vreau doar articole pentru activitati mai lejere, fara efort intens si pretentii exigente.Un magazin care totusi ofera posbilitatea iesirii din mediul urban fara niste costuri exagerate, mai ales pentru cei care sunt la inceput de drum!!! Dupa o perioada, cand creste experienta destul de serios si se doreste a face ceva mai """"profi"""", atunci se pot cauta alte articole mult mai bune, dar care necesita niste sacrificii mult mai mari (una e sa faci plimbari usoare pe munte, alta e sa mergi in expeditii).In rest.. NUMAI DE BINE!!!",435481,"{'choices': ['shop organization - negative', 'shop diversity - negative', 'delivery - negative', 'price - negative', 'quality - negative', 'price - positive', 'product - positive', 'product - negative']}",26,manual,"Verificarea si aprovizionarea in permanenta la toate magazinele din tara. Multe articole sunt de vazut pe site dar in magazine lipsesc cu desavarsire... Si asta de multa vreme!!! Daca vrei sa dai comanda sa ti se aduca iar nu e posibil asa de usor... Unele produse au niste preturi cam piperate pentru calitatea care o ofera, de multe ori, prefer sa imi iau alte marci care sunt consacrate si au articole foarte bune, la preturi de multe ori chiar mai mici decat la Decathlon...Dar cu toate astea, in general, sunt destul de multumit de ceea ce gasesc in magazin, motiv pentru care am si migrat de la alte magazine/marci la produsele Decathlon. Cu atat mai mult daca vreau doar articole pentru activitati mai lejere, fara efort intens si pretentii exigente.Un magazin care totusi ofera posbilitatea iesirii din mediul urban fara niste costuri exagerate, mai ales pentru cei care sunt la inceput de drum!!! Dupa o perioada, cand creste experienta destul de serios si se doreste a face ceva mai """"profi"""", atunci se pot cauta alte articole mult mai bune, dar care necesita niste sacrificii mult mai mari (una e sa faci plimbari usoare pe munte, alta e sa mergi in expeditii).In rest.. NUMAI DE BINE!!!","Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Verificarea si aprovizionarea in permanenta la toate magazinele din tara. Multe articole sunt de vazut pe site dar in magazine lipsesc cu desavarsire... Si asta de multa vreme!!! Daca vrei sa dai comanda sa ti se aduca iar nu e posibil asa de usor... Unele produse au niste preturi cam piperate pentru calitatea care o ofera, de multe ori, prefer sa imi iau alte marci care sunt consacrate si au articole foarte bune, la preturi de multe ori chiar mai mici decat la Decathlon...Dar cu toate astea, in general, sunt destul de multumit de ceea ce gasesc in magazin, motiv pentru care am si migrat de la alte magazine/marci la produsele Decathlon. Cu atat mai mult daca vreau doar articole pentru activitati mai lejere, fara efort intens si pretentii exigente.Un magazin care totusi ofera posbilitatea iesirii din mediul urban fara niste costuri exagerate, mai ales pentru cei care sunt la inceput de drum!!! Dupa o perioada, cand creste experienta destul de serios si se doreste a face ceva mai """"profi"""", atunci se pot cauta alte articole mult mai bune, dar care necesita niste sacrificii mult mai mari (una e sa faci plimbari usoare pe munte, alta e sa mergi in expeditii).In rest.. NUMAI DE BINE!!! </s>",shop organization is negative; shop diversity is negative; delivery is negative; price is negative; quality is negative; product is positive,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: . merg si merg in permanenta la toate magazinele din tara. multe articole sunt de vazut pe site dar in tara lipsesc cu desavarsire... si asta de multa vreme!!! daca vrei sa dai comanda sa ti se aduca iar nu e posibil asa de usor... unele marci au niste preturi cam piperate pentru calitatea care o ofera, de multe ori, prefer sa imi iau alte marci care sunt consacrate si au articole foarte bune, la preturi de multe ori chiar mai mici decat la decathlon... dar cu toate astea, in mare, sunt destul de multumit de ceea ce gasesc in magazin, motiv pentru care am si migrat de la alte magazine / marci la alt decathlon. cu atat mai mult daca vreau doar articole pentru activitati mai lejere, fara efort intens si pretentii exigente. un site care totusi ofera posibibilitatea iesi din mediul urban fara niste investtii, mai ales pentru cei care sunt la inceput de drum!!! dupa o vreme, cand ai experienta destul de serios si se doreste a face ceva mai "" "" serios "" "", atunci se pot gasi alte articole mult mai bune, dar care necesita niste bani mult mai mari ( una e sa faci plimbari lungi pe munte, alta e sa mergi in expeditii ). in rest.. numai de bine!!!</s>"
"Am venit cu trotineta oxelo 9f la revizie. Piesa care trebuia schimbata era pe stoc, iar toata operatiunea a durat doar 30 de minute.",435482,"{'choices': ['service - positive', 'shop diversity - positive', 'staff competency - positive']}",26,manual,"Am venit cu trotineta oxelo 9f la revizie. Piesa care trebuia schimbata era pe stoc, iar toata operatiunea a durat doar 30 de minute.","Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Am venit cu trotineta oxelo 9f la revizie. Piesa care trebuia schimbata era pe stoc, iar toata operatiunea a durat doar 30 de minute. </s>",service is positive; shop diversity is positive; staff competency is positive,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: . am venit cu trotineta oxelo 9f la noi. piesa care trebuia schimbata era pe stoc, iar toata operatiunea a durat doar 30 de minute.</s>"
Este magazinul unde te duci cu mare drag unde copilul tau si ai tuturor celor care pasesc in magazin se simt liberi.....!!! Succes mai departe,435483,environment - positive,26,manual,Este magazinul unde te duci cu mare drag unde copilul tau si ai tuturor celor care pasesc in magazin se simt liberi.....!!! Succes mai departe,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Este magazinul unde te duci cu mare drag unde copilul tau si ai tuturor celor care pasesc in magazin se simt liberi.....!!! Succes mai departe </s>,environment is positive,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: ! este magazinul unde te duci cu mare drag unde ochii tau si ai tuturor celor care pasesc in el se simt liberi.....!!! succes mai departe</s>
"Imi cumpar imcaltamintea adecvata dupa Decathlon atat eu cat si cei din familia mea ! O fac deoarece au produse de calitate ,si la un pret super .Transportul este rapid !....Recomand !",435485,"{'choices': ['delivery - positive', 'price - positive', 'quality - positive']}",26,manual,"Imi cumpar imcaltamintea adecvata dupa Decathlon atat eu cat si cei din familia mea ! O fac deoarece au produse de calitate ,si la un pret super .Transportul este rapid !....Recomand !","Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Imi cumpar imcaltamintea adecvata dupa Decathlon atat eu cat si cei din familia mea ! O fac deoarece au produse de calitate ,si la un pret super .Transportul este rapid !....Recomand ! </s>",delivery is positive; price is positive; quality is positive,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: . imi cumpar imcaltamintea de dupa decathlon atat eu cat si cei din fata mea! o fac deoarece au haine de calitate, si la un pret super. transportul este rapid!.... recomand!</s>"
"Am fost placut surprinsa de eficienta livrarii cu care am primit coletul si faptul ca am fost notificata despre update-ul comezii. O zi frumoasa, Lavinia.",435486,"{'choices': ['delivery - positive', 'service - positive']}",26,manual,"Am fost placut surprinsa de eficienta livrarii cu care am primit coletul si faptul ca am fost notificata despre update-ul comezii. O zi frumoasa, Lavinia.","Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Am fost placut surprinsa de eficienta livrarii cu care am primit coletul si faptul ca am fost notificata despre update-ul comezii. O zi frumoasa, Lavinia. </s>",delivery is positive; service is positive,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: . am fost placuta de eficienta livrarii cu care am primit coletul si faptul ca am fost notificata despre update - ul comezii. o zi buna, lavinia.</s>"
"Ora 21:50, si chiar daca mai erau 10 minute pana la inchidere am reusit cu ajutorul personalului sa imi aleg o bicicleta( dupa 20 de intrebari pe care le aveam in minte) cat si sa imi aleg accesorii pana ce au fost gata toate reglajele. Jos palaria!",435489,"{'choices': ['service - positive', 'staff competency - positive']}",26,manual,"Ora 21:50, si chiar daca mai erau 10 minute pana la inchidere am reusit cu ajutorul personalului sa imi aleg o bicicleta( dupa 20 de intrebari pe care le aveam in minte) cat si sa imi aleg accesorii pana ce au fost gata toate reglajele. Jos palaria!","Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Ora 21:50, si chiar daca mai erau 10 minute pana la inchidere am reusit cu ajutorul personalului sa imi aleg o bicicleta( dupa 20 de intrebari pe care le aveam in minte) cat si sa imi aleg accesorii pana ce au fost gata toate reglajele. Jos palaria! </s>",service is positive; staff competency is positive,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: . ora 21 : 50, si chiar daca mai erau 10 minute pana la ora am reusit cu greu atat sa imi aleg o bicicleta ( dupa 20 de intrebari pe care le aveam in minte ) cat si sa imi aleg accesorii dupa ce au fost gata toate reglajea. jos palaria!</s>"
"Trebuie sa fi cu ochii in patru! Sa nu fi lovit, foarte aglomerat.",435497,environment - negative,26,manual,"Trebuie sa fi cu ochii in patru! Sa nu fi lovit, foarte aglomerat.","Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Trebuie sa fi cu ochii in patru! Sa nu fi lovit, foarte aglomerat. </s>",environment is negative,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: . - sa fii cu ochii in patru! sa nu fi lovit, foarte aglomerat.</s>"
Sint foarte multumita de calitatea si diversitatea produselor din Decathlon. Angajatii sint mereu amabili si dispusi sa te ajute.,435498,"{'choices': ['quality - positive', 'shop diversity - positive', 'staff competency - positive']}",26,manual,Sint foarte multumita de calitatea si diversitatea produselor din Decathlon. Angajatii sint mereu amabili si dispusi sa te ajute.,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Sint foarte multumita de calitatea si diversitatea produselor din Decathlon. Angajatii sint mereu amabili si dispusi sa te ajute. </s>,quality is positive; shop diversity is positive; staff competency is positive,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: . sint foarte multumita de pretul si pretul produselor din decathlon. angajatii sint mereu amabili si dispusi sa te ajute.</s>
"Sunt multi copii nesupravegheati care""""testeaza""""produsels pe aleile magazinului in viteza mare si erau sa-mi loveasca copilul de doua ori,in ciuda faptului ca in statia de amplificare se anunta ca testarea se face doar pe aleea centrala!l",435501,environment - negative,26,manual,"Sunt multi copii nesupravegheati care""""testeaza""""produsels pe aleile magazinului in viteza mare si erau sa-mi loveasca copilul de doua ori,in ciuda faptului ca in statia de amplificare se anunta ca testarea se face doar pe aleea centrala!l","Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Sunt multi copii nesupravegheati care""""testeaza""""produsels pe aleile magazinului in viteza mare si erau sa-mi loveasca copilul de doua ori,in ciuda faptului ca in statia de amplificare se anunta ca testarea se face doar pe aleea centrala!l </s>",environment is negative,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: ! sunt multi copii nesupravegheati care "" "" testeaza "" "" produsele pe aleile magazinului in viteza mare si erau sa - mi loveasca copilul de doua ori, in specia pentru ca in statia de amplificare se anunta ca testarea se face doar pe aleea centrala! l</s>"
Poate nu ar trebui ca toate rubricile sa aiba neaparat un raspuns. Cred ca trebuie si o varianta de nu stiu/nu raspund ca la orice sondaj,435508,misc - neutral,26,manual,Poate nu ar trebui ca toate rubricile sa aiba neaparat un raspuns. Cred ca trebuie si o varianta de nu stiu/nu raspund ca la orice sondaj,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Poate nu ar trebui ca toate rubricile sa aiba neaparat un raspuns. Cred ca trebuie si o varianta de nu stiu/nu raspund ca la orice sondaj </s>,misc is neutral,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: . poate nu ar trebui ca toate astea sa aiba cate un raspuns. cred ca exista si o varianta de nu stiu / nu raspund ca la orice sondaj</s>
"Un magazin in care imi place sa vin cand caut mai multe produse pentru copii, in special.",435510,shop diversity - positive,26,manual,"Un magazin in care imi place sa vin cand caut mai multe produse pentru copii, in special.","Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Un magazin in care imi place sa vin cand caut mai multe produse pentru copii, in special. </s>",shop diversity is positive,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: . un loc in care imi place sa vin cand caut mai multe produse pentru copii, in special.</s>"
Imi Place Atmosfera Din Magazin. Si Sunt Produse Ok Ca Si Raport Calitate-pret,435523,"{'choices': ['environment - positive', 'price - positive', 'quality - positive']}",26,manual,Imi Place Atmosfera Din Magazin. Si Sunt Produse Ok Ca Si Raport Calitate-pret,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Imi Place Atmosfera Din Magazin. Si Sunt Produse Ok Ca Si Raport Calitate-pret </s>,environment is positive; price is positive; quality is positive,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: . imi place atmosfera din salon. si sunt produse ok ca si raport calitate - pret</s>
Baiatul meu este foarte multumit de inlocuirea rulmentilor la skateboard-ul lui !,435527,"{'choices': ['service - positive', 'staff competency - positive']}",26,manual,Baiatul meu este foarte multumit de inlocuirea rulmentilor la skateboard-ul lui !,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Baiatul meu este foarte multumit de inlocuirea rulmentilor la skateboard-ul lui ! </s>,service is positive; staff competency is positive,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: . baiatul meu este foarte multumit de starea rulmentilor la laptop - ul lui!</s>
"E in magazin cu mare diversitate de produse, prețuri atractive si personal amabil ,rapid si eficient",435528,"{'choices': ['price - positive', 'shop diversity - positive', 'staff competency - positive']}",26,manual,"E in magazin cu mare diversitate de produse, prețuri atractive si personal amabil ,rapid si eficient","Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: E in magazin cu mare diversitate de produse, prețuri atractive si personal amabil ,rapid si eficient </s>",price is positive; shop diversity is positive; staff competency is positive,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: . e in magazin cu mare diversitate de produse, servicii si personal amabil, rapid si eficient</s>"
"Ca de fiecare data cand parasesc magazinul dv, spun si acum : Va multumesc.",435529,misc - neutral,26,manual,"Ca de fiecare data cand parasesc magazinul dv, spun si acum : Va multumesc.","Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Ca de fiecare data cand parasesc magazinul dv, spun si acum : Va multumesc. </s>",misc is neutral,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: . ca de fiecare data cand parasesc magazinul dvs, spun si acum : va multumesc.</s>"
"Cred ca ar mai trebui angajate inca 2-3 persoane. Magazinul din Iasi este destul de mare. Nu am fost in alte locatii, nu pot compara, dar cred ca inca 2-3 persoane ar fluidiza toata activitatea foarte mult. Cel putin in zilele cu promotii si in """"orele de varf"""". Evident si in week-end. Eventual, desigur, cu un salariu mai mic. Part time.",435531,staff availability - negative,26,manual,"Cred ca ar mai trebui angajate inca 2-3 persoane. Magazinul din Iasi este destul de mare. Nu am fost in alte locatii, nu pot compara, dar cred ca inca 2-3 persoane ar fluidiza toata activitatea foarte mult. Cel putin in zilele cu promotii si in """"orele de varf"""". Evident si in week-end. Eventual, desigur, cu un salariu mai mic. Part time.","Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Cred ca ar mai trebui angajate inca 2-3 persoane. Magazinul din Iasi este destul de mare. Nu am fost in alte locatii, nu pot compara, dar cred ca inca 2-3 persoane ar fluidiza toata activitatea foarte mult. Cel putin in zilele cu promotii si in """"orele de varf"""". Evident si in week-end. Eventual, desigur, cu un salariu mai mic. Part time. </s>",staff availability is negative,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: . cred ca ar mai trebui angajate inca 2 - 3 fete. piata din iasi este destul de mare. nu am fost in alte locatii, nu pot compara, dar cred ca inca 2 - 3 fete ar fluidiza toata activitatea foarte mult. cel putin in zilele cu trafic si in "" "" pauza de lucru "" "". evident si in week - end. eventual, desigur, cu un salariu mai mic. part time.</s>"
OBSERVAȚII:Organizarea magazinului: - prețul achitat la casa nu corespunde cu pretul afișat la raftDisponibilitatea produselor: - în această perioadă nu am reusit să identific un produs (incălțăminte pentru ore sport marimea 38-39) cu raport pret/calitate corect pentru fetita mea de 11 ani.,435535,"{'choices': ['price - negative', 'quality - negative', 'shop diversity - negative', 'shop organization - negative']}",26,manual,OBSERVAȚII:Organizarea magazinului: - prețul achitat la casa nu corespunde cu pretul afișat la raftDisponibilitatea produselor: - în această perioadă nu am reusit să identific un produs (incălțăminte pentru ore sport marimea 38-39) cu raport pret/calitate corect pentru fetita mea de 11 ani.,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: OBSERVAȚII:Organizarea magazinului: - prețul achitat la casa nu corespunde cu pretul afișat la raftDisponibilitatea produselor: - în această perioadă nu am reusit să identific un produs (incălțăminte pentru ore sport marimea 38-39) cu raport pret/calitate corect pentru fetita mea de 11 ani. </s>,price is negative; quality is negative; shop diversity is negative; shop organization is negative,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: . observații : organizarea magazinului : - prețul afișat la casa nu corespunde cu pretul afișat la raftcomponibilitatea produselor : - în această perioadă nu am reusit să identific un produs ( incălțăminte pentru ore sport, 38 - 39 ) cu raport pret / calitate corect pentru vârsta mea de 11 ani.</s>"
Este un site Darius nu ai ce sa ii reprosezi.Recomand cu incredere.,435538,"{'choices': ['misc - positive', 'tech support - positive']}",26,manual,Este un site Darius nu ai ce sa ii reprosezi.Recomand cu incredere.,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Este un site Darius nu ai ce sa ii reprosezi.Recomand cu incredere. </s>,misc is positive; tech support is positive,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: . este un produs caruia nu ai ce sa ii faci. recomand cu incredere.</s>
"Raioanele aglomerate sa detina personal suficient, dar eu zic , ca sunteti pe drumul cel bun si din ponctul meu de vedere sunteti PROFESIONISTI!",435540,"{'choices': ['staff availability - negative', 'staff competency - positive']}",26,manual,"Raioanele aglomerate sa detina personal suficient, dar eu zic , ca sunteti pe drumul cel bun si din ponctul meu de vedere sunteti PROFESIONISTI!","Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Raioanele aglomerate sa detina personal suficient, dar eu zic , ca sunteti pe drumul cel bun si din ponctul meu de vedere sunteti PROFESIONISTI! </s>",staff availability is negative; staff competency is positive,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: . raioanele aglomerate sa aiba personal suficient, dar eu zic, ca sunteti pe drumul cel bun si din punct meu de vedere sunteti profesionisti!</s>"
