text,id,aspects_polarities,annotator,data_origin,text_cleaned,absa_input,absa_target,text_rephrased,new_label
"Am vrut sa cumpar o bicicleta. am probat prim magazin 3 (cred) nu am gasit nici un angajat disponibil pentru acest produs...sau raion, cale de  15 minute si 50 metri. parca disparusera toti din magazin. am renuntat sa mai cumpar.",435814,staff availability - negative,22,manual,"Am vrut sa cumpar o bicicleta. am probat prim magazin 3 (cred) nu am gasit nici un angajat disponibil pentru acest produs...sau raion, cale de 15 minute si 50 metri. parca disparusera toti din magazin. am renuntat sa mai cumpar.","Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Am vrut sa cumpar o bicicleta. am probat prim magazin 3 (cred) nu am gasit nici un angajat disponibil pentru acest produs...sau raion, cale de 15 minute si 50 metri. parca disparusera toti din magazin. am renuntat sa mai cumpar. </s>",staff availability is negative,"Am căutat o bicicletă, dar în primul magazin pe care l-am vizitat nu am găsit niciun angajat disponibil să mă ajute. A trebuit să aștept 15 minute și să parcurg 50 de metri prin raion, dar părea că toți angajații au dispărut. Din cauza acestui fapt, am decis să renunț la cumpărare.",staff availability is negative
"Mai multa organizare, ordine la raft ( sunt produse puse de cumparatori aiurea si apar cu alte preturi le vezi dupa ce achiti la casa ).Ordinea in magazin , nu stii unde sa cauti un pantalon de trening sunt puse ba pe stanga , si gasesti si pe dreapta .Bine ca bicicletele si rachetele de tenis sau cele de vanatoare stau la locul lor .Pe raioane nu aveti nici un fel de personal sa te indrume , trebuie sa mergi in zona caselor . Pacat de magazin dar la preturile pe care le aveti angajati si mai mult personal.",435817,"{'choices': ['shop organization - negative', 'staff availability - negative']}",22,manual,"Mai multa organizare, ordine la raft ( sunt produse puse de cumparatori aiurea si apar cu alte preturi le vezi dupa ce achiti la casa ).Ordinea in magazin , nu stii unde sa cauti un pantalon de trening sunt puse ba pe stanga , si gasesti si pe dreapta .Bine ca bicicletele si rachetele de tenis sau cele de vanatoare stau la locul lor .Pe raioane nu aveti nici un fel de personal sa te indrume , trebuie sa mergi in zona caselor . Pacat de magazin dar la preturile pe care le aveti angajati si mai mult personal.","Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Mai multa organizare, ordine la raft ( sunt produse puse de cumparatori aiurea si apar cu alte preturi le vezi dupa ce achiti la casa ).Ordinea in magazin , nu stii unde sa cauti un pantalon de trening sunt puse ba pe stanga , si gasesti si pe dreapta .Bine ca bicicletele si rachetele de tenis sau cele de vanatoare stau la locul lor .Pe raioane nu aveti nici un fel de personal sa te indrume , trebuie sa mergi in zona caselor . Pacat de magazin dar la preturile pe care le aveti angajati si mai mult personal. </s>",shop organization is negative; staff availability is negative,"Magazinul ar avea nevoie de o organizare mai buna, deoarece produsele sunt plasate haotic pe rafturi și prețurile afișate nu corespund întotdeauna cu cele de la casa de marcat. De asemenea, este dificil să găsești anumite produse, cum ar fi pantalonii de trening, care sunt plasați în diferite locuri ale magazinului. Îmi place că bicicletele și rachetele de tenis au un loc bine definit. Însă, o problemă majoră este lipsa personalului în raioane, fiind nevoie să mergi până în zona caselor pentru a cere informații. Cu prețurile pe care le oferiți, așteptăm să aveți mai mulți angajați și o organizare mai eficientă.",shop organization is negative; staff availability is negative
"Personal tanar, amabil dar insuficient. Nu trebuie lasata atata libertate de incercare a produselor (biciclete, role, etc). Provoaca disconfort celorlalti clienti.",435823,"{'choices': ['staff competency - positive', 'staff availability - negative', 'environment - negative']}",22,manual,"Personal tanar, amabil dar insuficient. Nu trebuie lasata atata libertate de incercare a produselor (biciclete, role, etc). Provoaca disconfort celorlalti clienti.","Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Personal tanar, amabil dar insuficient. Nu trebuie lasata atata libertate de incercare a produselor (biciclete, role, etc). Provoaca disconfort celorlalti clienti. </s>",staff competency is positive; staff availability is negative; environment is negative,"Personalul este tânăr și amabil, dar din păcate nu suficient de pregătit. Ar trebui să existe reguli mai stricte pentru testarea produselor, cum ar fi biciclete sau role, deoarece libertatea excesivă oferită provoacă discomfort altor clienți.",staff competency is positive; staff availability is negative; environment is negative
"Produsele erau imprastiate prin magazin. Stateau cu teama sa nu ma loveasca cineva fie cu trotineta, fie cu bicicleta sau waveboardul. Era haos. Mergeau cu viteza si peste tot",435825,"{'choices': ['shop organization - negative', 'environment - negative']}",22,manual,"Produsele erau imprastiate prin magazin. Stateau cu teama sa nu ma loveasca cineva fie cu trotineta, fie cu bicicleta sau waveboardul. Era haos. Mergeau cu viteza si peste tot","Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Produsele erau imprastiate prin magazin. Stateau cu teama sa nu ma loveasca cineva fie cu trotineta, fie cu bicicleta sau waveboardul. Era haos. Mergeau cu viteza si peste tot </s>",shop organization is negative; environment is negative,"Produsele erau aruncate aiurea prin magazin, ceea ce crea o atmosferă haotică. Oamenii se deplasau cu vehicule cu rotile, precum trotinete sau biciclete, la viteze mari și în mod nestatutar, fapt ce îmi inspira teamă.",shop organization is negative; environment is negative
"formularul de inlocuire nu are indicatii foarte clare, iar clientul nu are nici o garantie ca poate primi produsul """"inlocuitor"""" chiar daca pe site apare ca fiind pe stoc!In plus nu ai nici un raspuns cand vei fi sunat ...iar asta dureaza foarte mult!In concluzie: daca ai noroc sa nimeresti din prima incercare produsul corespunzator, atunci serviciile pot fi notate cu excelent; daca nu si ai nevoie sa-ti fie inlocuite... atunci nota ar fi mai degraba spre slab.Voi recomanda site-ul Decathlon, dar cu aceasta rezerva.",435827,"{'choices': ['service - positive', 'service - negative', 'tech support - negative']}",22,manual,"formularul de inlocuire nu are indicatii foarte clare, iar clientul nu are nici o garantie ca poate primi produsul """"inlocuitor"""" chiar daca pe site apare ca fiind pe stoc!In plus nu ai nici un raspuns cand vei fi sunat ...iar asta dureaza foarte mult!In concluzie: daca ai noroc sa nimeresti din prima incercare produsul corespunzator, atunci serviciile pot fi notate cu excelent; daca nu si ai nevoie sa-ti fie inlocuite... atunci nota ar fi mai degraba spre slab.Voi recomanda site-ul Decathlon, dar cu aceasta rezerva.","Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: formularul de inlocuire nu are indicatii foarte clare, iar clientul nu are nici o garantie ca poate primi produsul """"inlocuitor"""" chiar daca pe site apare ca fiind pe stoc!In plus nu ai nici un raspuns cand vei fi sunat ...iar asta dureaza foarte mult!In concluzie: daca ai noroc sa nimeresti din prima incercare produsul corespunzator, atunci serviciile pot fi notate cu excelent; daca nu si ai nevoie sa-ti fie inlocuite... atunci nota ar fi mai degraba spre slab.Voi recomanda site-ul Decathlon, dar cu aceasta rezerva. </s>",service is positive; tech support is negative,"Experiența mea cu serviciile Decathlon a fost bună doar atunci când am găsit produsul corect de la început. Dacă am avut nevoie de înlocuire, procesul a fost dificil și nu am primit un răspuns prompt. Suportul tehnic a fost dezamăgitor, dar în general, site-ul merită o șansă.",service is positive; tech support is negative
"Atunci cand soliciti un produs exiztent in alta locatie Decathlon si dupa mai mult de 1an inca nu il primesti, consider ca este de bun simt sa anunti print-un telefon motivul. Nu mi se pare ok sa intreb din 2in 2 saptamani cat dureaza transportul.  In urma cu aproximativ 2 luni, iar ni s-a promis ca ni se aduce un produs a carui marime nu exista in magazin. Saptamanal am fost in magazin si am intrebat daca a ajuns si ni s-a raspuns ca trebuie sa ajunga. Pe 13.09.2015 iar am fost si am intrebat, iar cand au verificat ne-au raspuns ca """"a ajuns si s-a vandut """".  Mi se pare lipsit de profesionalism sa nu-ti anunti clietii printr-un telefon cand a ajuns produsul solicitat. In general produsele Decathlon sunt ok in raportul calitate-pret, motiv pentru care voi recomanda magazinul in speranta ca cei care il vor vizita nu vor avea nevoie de serviciile angajatilor.",435829,"{'choices': ['delivery - negative', 'price - positive', 'quality - positive', 'service - negative', 'staff competency - negative']}",22,manual,"Atunci cand soliciti un produs exiztent in alta locatie Decathlon si dupa mai mult de 1an inca nu il primesti, consider ca este de bun simt sa anunti print-un telefon motivul. Nu mi se pare ok sa intreb din 2in 2 saptamani cat dureaza transportul. In urma cu aproximativ 2 luni, iar ni s-a promis ca ni se aduce un produs a carui marime nu exista in magazin. Saptamanal am fost in magazin si am intrebat daca a ajuns si ni s-a raspuns ca trebuie sa ajunga. Pe 13.09.2015 iar am fost si am intrebat, iar cand au verificat ne-au raspuns ca """"a ajuns si s-a vandut """". Mi se pare lipsit de profesionalism sa nu-ti anunti clietii printr-un telefon cand a ajuns produsul solicitat. In general produsele Decathlon sunt ok in raportul calitate-pret, motiv pentru care voi recomanda magazinul in speranta ca cei care il vor vizita nu vor avea nevoie de serviciile angajatilor.","Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Atunci cand soliciti un produs exiztent in alta locatie Decathlon si dupa mai mult de 1an inca nu il primesti, consider ca este de bun simt sa anunti print-un telefon motivul. Nu mi se pare ok sa intreb din 2in 2 saptamani cat dureaza transportul. In urma cu aproximativ 2 luni, iar ni s-a promis ca ni se aduce un produs a carui marime nu exista in magazin. Saptamanal am fost in magazin si am intrebat daca a ajuns si ni s-a raspuns ca trebuie sa ajunga. Pe 13.09.2015 iar am fost si am intrebat, iar cand au verificat ne-au raspuns ca """"a ajuns si s-a vandut """". Mi se pare lipsit de profesionalism sa nu-ti anunti clietii printr-un telefon cand a ajuns produsul solicitat. In general produsele Decathlon sunt ok in raportul calitate-pret, motiv pentru care voi recomanda magazinul in speranta ca cei care il vor vizita nu vor avea nevoie de serviciile angajatilor. </s>",delivery is negative; price is positive; quality is positive; service is negative; staff competency is negative,"Când comanzi un produs care există în altă locație a Decathlon și nu îl primești după mai mult de un an, consider că este normal să primești o informare prin telefon despre motivul întârzierii. Nu găsesc convenabil să sun din două în două săptămâni pentru a afla cât mai durează transportul. De aproape doi ani, mi s-a promis că îmi vor aduce un produs care nu există în magazin din cauza dimensiunii. Am fost săptămânal în magazin și am întrebat dacă a sosit, dar mi s-a spus doar că va sosi. Abia pe 13.09.2015, după ce am insistat, am aflat că produsul a sosit și a fost vândut. Consider lipsit de profesionalism faptul că clienții nu sunt anunțați prin telefon când produsul solicitat sosește. În general, produsele Decathlon au un bun raport calitate-preț, motiv pentru care îi voi recomanda pe cei de la Decathlon, sperând ca viitorii clienți nu vor avea nevoie de serviciile angajaților.",delivery is negative; price is positive; quality is positive; service is negative; staff competency is negative
"Buna ziua, as dori o mai buna aprovizionare, mai multe produse, mai variate. Magazinul Decathlon din Brasov, dar si din Romania in general, lasa impresia ca detine produse care nu se vand in alte tari. Ofertele se termina repede si rafturile raman goale pt mult timp....",435833,"{'choices': ['promotions - negative', 'shop diversity - negative']}",22,manual,"Buna ziua, as dori o mai buna aprovizionare, mai multe produse, mai variate. Magazinul Decathlon din Brasov, dar si din Romania in general, lasa impresia ca detine produse care nu se vand in alte tari. Ofertele se termina repede si rafturile raman goale pt mult timp....","Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Buna ziua, as dori o mai buna aprovizionare, mai multe produse, mai variate. Magazinul Decathlon din Brasov, dar si din Romania in general, lasa impresia ca detine produse care nu se vand in alte tari. Ofertele se termina repede si rafturile raman goale pt mult timp.... </s>",promotions is negative; shop diversity is negative,"Bună ziua, aș dori ca magazinul Decathlon din Brașov și din România în general să aibă o ofertă mai variată și mai bogată. Produsele lor par a fi unice comparativ cu alte țări, dar din păcate, ofertele se epuizează rapid, iar rafturile rămân goale pentru perioade lungi de timp.",promotions is negative; shop diversity is negative
Personal insuficient. O singura persoana aflata si la informatii si la case.,435834,staff availability - negative,22,manual,Personal insuficient. O singura persoana aflata si la informatii si la case.,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Personal insuficient. O singura persoana aflata si la informatii si la case. </s>,staff availability is negative,"Personalul este insuficient, doar o singură persoană se ocupă atât de informații, cât și de case.",staff availability is negative
Recomand ca pretul de transport sa fie disponibil in cosul de cumparaturi inainde de a da check-out,435835,tech support - negative,22,manual,Recomand ca pretul de transport sa fie disponibil in cosul de cumparaturi inainde de a da check-out,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Recomand ca pretul de transport sa fie disponibil in cosul de cumparaturi inainde de a da check-out </s>,tech support is negative,Ar fi util să aveți prețul transportului disponibil în coșul de cumpărături înainte de a finaliza comanda,tech support is negative
"Din punctul meu de vedere, fata de alti ani, a devenit un mic talcioc.Nu mai este nimic profesional.",435836,"{'choices': ['environment - negative', 'service - negative']}",22,manual,"Din punctul meu de vedere, fata de alti ani, a devenit un mic talcioc.Nu mai este nimic profesional.","Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Din punctul meu de vedere, fata de alti ani, a devenit un mic talcioc.Nu mai este nimic profesional. </s>",environment is negative; service is negative,"În comparație cu alți ani, locul a devenit un spațiu slab întreținut și lipsit de profesionalism în ceea ce privește serviciile oferite.",environment is negative; service is negative
"Produsele de imbracaminte se gasesc greu pentru masuri mari (eu port XL-XXL). Foarte multe produse XS, S, nici macar nu le pot proba. Recomand disponibilitatea produselor pentru toate numerele.Varietatea de culori nu este prea mare, predominand negrul. Se gasesc greu produse in culori mai deschise.In timp ce probam o bluza, mi-a """"disparut"""" caciula din buzunarul canadienei. Sunt multe persoane gura-casca si trebuie sa fii foarte atent in jurul tau ca sa nu-ti """"dispara"""" ceva.",435839,"{'choices': ['shop diversity - negative', 'security - negative']}",22,manual,"Produsele de imbracaminte se gasesc greu pentru masuri mari (eu port XL-XXL). Foarte multe produse XS, S, nici macar nu le pot proba. Recomand disponibilitatea produselor pentru toate numerele.Varietatea de culori nu este prea mare, predominand negrul. Se gasesc greu produse in culori mai deschise.In timp ce probam o bluza, mi-a """"disparut"""" caciula din buzunarul canadienei. Sunt multe persoane gura-casca si trebuie sa fii foarte atent in jurul tau ca sa nu-ti """"dispara"""" ceva.","Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Produsele de imbracaminte se gasesc greu pentru masuri mari (eu port XL-XXL). Foarte multe produse XS, S, nici macar nu le pot proba. Recomand disponibilitatea produselor pentru toate numerele.Varietatea de culori nu este prea mare, predominand negrul. Se gasesc greu produse in culori mai deschise.In timp ce probam o bluza, mi-a """"disparut"""" caciula din buzunarul canadienei. Sunt multe persoane gura-casca si trebuie sa fii foarte atent in jurul tau ca sa nu-ti """"dispara"""" ceva. </s>",shop diversity is negative; security is negative,"Îmi este greu să găsesc haine în mărimi mari, deoarece majoritatea produselor sunt disponibile doar în mărimi XS și S. De asemenea, consider că varietatea de culori ar trebui să fie mai mare, deoarece predomină culoarea neagră. În timp ce încercam o bluză, mi-a dispărut o caciulă din buzunar, ceea ce mă face să cred că securitatea în magazin nu este suficient de bună. Recomand o mai bună gestionare a stocului și o atenție sporită pentru siguranța clienților.",shop diversity is negative; security is negative
Asadar preturile reduse la articolele ce ies din oferte au reduceri foarte miciTot timpul se reorganizeaza magazinul si e debandadaLipsa preturi pe articole,435845,"{'choices': ['shop organization - negative', 'promotions - negative']}",22,manual,Asadar preturile reduse la articolele ce ies din oferte au reduceri foarte miciTot timpul se reorganizeaza magazinul si e debandadaLipsa preturi pe articole,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Asadar preturile reduse la articolele ce ies din oferte au reduceri foarte miciTot timpul se reorganizeaza magazinul si e debandadaLipsa preturi pe articole </s>,shop organization is negative; promotions is negative,"Magazinul este mereu în schimbare, ceea ce duce la o atmosferă de haos, iar reducerile oferite la articolele care ies din oferte sunt foarte mici. De asemenea, lipsa prețurilor pe unele articole este o problemă.",shop organization is negative; promotions is negative
"E nevoie de promotii atractive, securizarea spatiilor de joaca, exista risc de accidente",435848,"{'choices': ['promotions - negative', 'environment - negative']}",22,manual,"E nevoie de promotii atractive, securizarea spatiilor de joaca, exista risc de accidente","Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: E nevoie de promotii atractive, securizarea spatiilor de joaca, exista risc de accidente </s>",promotions is negative; environment is negative,"Sunt necesare oferte speciale și măsuri de siguranță pentru zonele de joacă, deoarece în prezent există pericole care pot duce la accidente.",promotions is negative; environment is negative
"Lipsa personaluli pe raion.Nu am primit ambalaj pentru produsul cumparat [cutie pentru incaltaminte cumparata]. Nu am fost intrebat daca doresc asa ceva.La casa nu am fost intrebat daca am card...daca vreau sa il fac, desi il aveam activat online.",435849,"{'choices': ['staff availability - negative', 'service - negative', 'staff competency - negative']}",22,manual,"Lipsa personaluli pe raion.Nu am primit ambalaj pentru produsul cumparat [cutie pentru incaltaminte cumparata]. Nu am fost intrebat daca doresc asa ceva.La casa nu am fost intrebat daca am card...daca vreau sa il fac, desi il aveam activat online.","Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Lipsa personaluli pe raion.Nu am primit ambalaj pentru produsul cumparat [cutie pentru incaltaminte cumparata]. Nu am fost intrebat daca doresc asa ceva.La casa nu am fost intrebat daca am card...daca vreau sa il fac, desi il aveam activat online. </s>",staff availability is negative; service is negative; staff competency is negative,"Personalul lipsește de pe raft, ceea ce face ca experiența mea de cumpărături să fie una neplăcută. De asemenea, nu am primit ambalajul necesar pentru produs și nimeni nu m-a întrebat dacă doresc să îl primesc. În plus, la casă, angajații nu au verificat dacă am card sau dacă doresc să îl activez, deși îl aveam deja activat online.",staff availability is negative; service is negative; staff competency is negative
"In principiu toate sunt ok , preturile cam maricele insa calitatea produselor este f buna",435850,"{'choices': ['price - negative', 'quality - positive']}",22,manual,"In principiu toate sunt ok , preturile cam maricele insa calitatea produselor este f buna","Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: In principiu toate sunt ok , preturile cam maricele insa calitatea produselor este f buna </s>",price is negative; quality is positive,"In general, totul pare a fi in ordine, dar preturile sunt putin prea mari, insa calitatea produselor este foarte buna.",price is negative; quality is positive
"Am stat 40 min sa predau bicicleta. Apoi inca 4 zile pana sa o primesc si tot eu am sunat dupa status-ul ei.La predare le-am zis ce probleme are si tot asa mi-au predat-o fara sa ii faca nimic.Lantul tot sare de pe pinioane, hal de reglaj facut.Bicicleta era de vaselina si cand l-am rugat sa o stearga a facut nazuri.Am asteptat 25 min sa mi se predea bicicleta.",435854,"{'choices': ['delivery - negative', 'service - negative', 'staff competency - negative']}",22,manual,"Am stat 40 min sa predau bicicleta. Apoi inca 4 zile pana sa o primesc si tot eu am sunat dupa status-ul ei.La predare le-am zis ce probleme are si tot asa mi-au predat-o fara sa ii faca nimic.Lantul tot sare de pe pinioane, hal de reglaj facut.Bicicleta era de vaselina si cand l-am rugat sa o stearga a facut nazuri.Am asteptat 25 min sa mi se predea bicicleta.","Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Am stat 40 min sa predau bicicleta. Apoi inca 4 zile pana sa o primesc si tot eu am sunat dupa status-ul ei.La predare le-am zis ce probleme are si tot asa mi-au predat-o fara sa ii faca nimic.Lantul tot sare de pe pinioane, hal de reglaj facut.Bicicleta era de vaselina si cand l-am rugat sa o stearga a facut nazuri.Am asteptat 25 min sa mi se predea bicicleta. </s>",delivery is negative; service is negative; staff competency is negative,"Am așteptat o perioadă excesiv de lungă pentru a preda bicicleta, apoi am mai așteptat patru zile până când am putut să o ridic, fiind nevoit să îi sun eu însumi pentru a afla statusul. Ei au fost informați despre problemele bicicletei în momentul predării, dar atunci când am primit-o înapoi, nimic nu fusese remediat. Lantul continua să sară de pe pinioane și reglajele erau incorecte. Bicicleta a fost returnată murdară, cu vaselina, iar personalul a refuzat politicos să o curețe atunci când i-am solicitat acest lucru. Procesul de ridicare a bicicletei a durat 25 de minute.",delivery is negative; service is negative; staff competency is negative
"Am cumpărat ace pt umflat mingea recomandate de un angajat, fără sa știu ca nu se potrivesc decât la pompa speciala. Am ajuns la mașină și am constatat ca nu se potrivesc la compresorul mașinii. Am încercat sa le returnez, dar mi s-a spus ca nu este posibil pt ca e desfăcut ambalajul. Era destul de dificil sa îmi dau seama ca nu se potrivesc fără sa desfac ambalajul. Cred ca se puteau folosi, totuși, în magazin pt umflarea mingilor de la vânzare.",435857,"{'choices': ['return warranty - negative', 'staff competency - negative']}",22,manual,"Am cumpărat ace pt umflat mingea recomandate de un angajat, fără sa știu ca nu se potrivesc decât la pompa speciala. Am ajuns la mașină și am constatat ca nu se potrivesc la compresorul mașinii. Am încercat sa le returnez, dar mi s-a spus ca nu este posibil pt ca e desfăcut ambalajul. Era destul de dificil sa îmi dau seama ca nu se potrivesc fără sa desfac ambalajul. Cred ca se puteau folosi, totuși, în magazin pt umflarea mingilor de la vânzare.","Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Am cumpărat ace pt umflat mingea recomandate de un angajat, fără sa știu ca nu se potrivesc decât la pompa speciala. Am ajuns la mașină și am constatat ca nu se potrivesc la compresorul mașinii. Am încercat sa le returnez, dar mi s-a spus ca nu este posibil pt ca e desfăcut ambalajul. Era destul de dificil sa îmi dau seama ca nu se potrivesc fără sa desfac ambalajul. Cred ca se puteau folosi, totuși, în magazin pt umflarea mingilor de la vânzare. </s>",return warranty is negative; staff competency is negative,"Am cumpărat un set de ace pentru umflarea mingilor, pe care un angajat mi le-a recomandat, dar nu am fost informat că sunt compatibile doar cu o pompă specială. Când am ajuns acasă și am încercat să le folosesc cu compresorul mașinii, am descoperit că nu se potrivesc. În plus, atunci când am vrut să le returnez, mi s-a spus că nu este posibil deoarece ambalajul a fost desfăcut, ceea ce considerăm injust deoarece pentru a verifica compatibilitatea era necesar să desfac ambalajul. În ciuda acestui fapt, cred că ar fi putut fi oferite spre vânzare în magazin pentru umflarea mingilor, evitând astfel problemele pe care le-am întâmpinat.",return warranty is negative; staff competency is negative
"Am primit produsul cu ambalajul rupt, distrus, cu bucăți lipsa din el.",435858,delivery - negative,22,manual,"Am primit produsul cu ambalajul rupt, distrus, cu bucăți lipsa din el.","Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Am primit produsul cu ambalajul rupt, distrus, cu bucăți lipsa din el. </s>",delivery is negative,"Am recepționat coletul într-o stare deplorabilă, ambalajul fiind complet rupt și deteriorat.",delivery is negative
"Din pacate experienta mea cu atelierul de la Decathlon Baneasa este cea mai urata experienta de service din viata mea. Pentru o revizie si schimbarea unei roti si al unui pedalier am asteptat circa o luna jumatate, timp in care am sunat de doua ori pentru a intreba ce se intampla. am fost asigurat ca voi  fi sunat in cel mult doua zile, lucru care nu s-a intamplat. In fine, dupa doua saptamani de la ultima convorbire cu angajatii Decatlon am revenit eu cu un telefon. Nu numai ca habar nu aveau despre ce este vorba dar a trebuit sa mai astep 3 ore pentru un raspuns. Am fost invitat sa ridic bicicleta si pentru intarziere mi s-au oferit pedale gratis. Bicicleta era murdara si plina de noroi in conditiile in care am cerut o revizie totala. LIPSA TOTALA DE PROFESIONALISM!!!!",435859,"{'choices': ['service - positive', 'service - negative', 'staff competency - negative']}",22,manual,"Din pacate experienta mea cu atelierul de la Decathlon Baneasa este cea mai urata experienta de service din viata mea. Pentru o revizie si schimbarea unei roti si al unui pedalier am asteptat circa o luna jumatate, timp in care am sunat de doua ori pentru a intreba ce se intampla. am fost asigurat ca voi fi sunat in cel mult doua zile, lucru care nu s-a intamplat. In fine, dupa doua saptamani de la ultima convorbire cu angajatii Decatlon am revenit eu cu un telefon. Nu numai ca habar nu aveau despre ce este vorba dar a trebuit sa mai astep 3 ore pentru un raspuns. Am fost invitat sa ridic bicicleta si pentru intarziere mi s-au oferit pedale gratis. Bicicleta era murdara si plina de noroi in conditiile in care am cerut o revizie totala. LIPSA TOTALA DE PROFESIONALISM!!!!","Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Din pacate experienta mea cu atelierul de la Decathlon Baneasa este cea mai urata experienta de service din viata mea. Pentru o revizie si schimbarea unei roti si al unui pedalier am asteptat circa o luna jumatate, timp in care am sunat de doua ori pentru a intreba ce se intampla. am fost asigurat ca voi fi sunat in cel mult doua zile, lucru care nu s-a intamplat. In fine, dupa doua saptamani de la ultima convorbire cu angajatii Decatlon am revenit eu cu un telefon. Nu numai ca habar nu aveau despre ce este vorba dar a trebuit sa mai astep 3 ore pentru un raspuns. Am fost invitat sa ridic bicicleta si pentru intarziere mi s-au oferit pedale gratis. Bicicleta era murdara si plina de noroi in conditiile in care am cerut o revizie totala. LIPSA TOTALA DE PROFESIONALISM!!!! </s>",service is positive; staff competency is negative,"Experiența mea cu atelierul de la Decathlon Baneasa a fost dezastruoasă. Am așteptat aproximativ o lună și jumătate pentru o revizie și schimbarea unei roți și a unui pedalier, iar în acest timp am fost nevoit să sun de două ori pentru a afla stadiul lucrărilor. Deși mi s-a promis că voi fi contactat în cel mult două zile, acest lucru nu s-a întâmplat. După două săptămâni de la ultima discuție cu angajații Decathlon, am fost nevoit să îi contactez din nou eu. Nimeni nu știa despre ce era vorba și am mai așteptat trei ore pentru un răspuns. În cele din urmă, mi s-a oferit posibilitatea de a ridica bicicleta, iar pentru întârziere, mi s-au oferit pedale gratuite. Însă, bicicleta era murdară și plină de noroi, ceea ce contrazicea cererea mea de revizie totală. Lipsa totală de profesionalism a fost izbitoare.",service is negative; staff competency is negative
Un singur angajat se ocupa de personalizare si de biciclete. Am asteptat 10 minute pana sa imi ia produsul sa il personalizeze!!! Nu era incalzita nici presa pentru imprimare...,435862,"{'choices': ['staff availability - negative', 'service - negative']}",22,manual,Un singur angajat se ocupa de personalizare si de biciclete. Am asteptat 10 minute pana sa imi ia produsul sa il personalizeze!!! Nu era incalzita nici presa pentru imprimare...,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Un singur angajat se ocupa de personalizare si de biciclete. Am asteptat 10 minute pana sa imi ia produsul sa il personalizeze!!! Nu era incalzita nici presa pentru imprimare... </s>,staff availability is negative; service is negative,"Doar un singur angajat era disponibil pentru a se ocupa atat de personalizarea produselor, cat si de vanzarea bicicletelor. Am fost nevoit sa astept aproximativ 10 minute pana cand acesta a putut sa ia produsul meu pentru personalizare. Mai mult decat atat, presa de imprimare nu era pregatita, ceea ce a intarziat procesul.",staff availability is negative; service is negative
"preturi crescute, ati schimbat politica de preturi in raport cu anii trecuti si ati ajuns cu preturile peste concurenta, cred ca o sa pierdeti client in timp, pacat!",435870,price - negative,22,manual,"preturi crescute, ati schimbat politica de preturi in raport cu anii trecuti si ati ajuns cu preturile peste concurenta, cred ca o sa pierdeti client in timp, pacat!","Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: preturi crescute, ati schimbat politica de preturi in raport cu anii trecuti si ati ajuns cu preturile peste concurenta, cred ca o sa pierdeti client in timp, pacat! </s>",price is negative,"Prețurile actuale sunt prea mari comparativ cu cele din trecut și au depășit deja oferta concurenței, ceea ce mă face să cred că veți pierde clienți pe termen lung, este o situație regretabilă!",price is negative
A durat aproape 3 saptamani pentru 1 comanda online.....termenul muult prea mare de livrare....,435873,delivery - negative,22,manual,A durat aproape 3 saptamani pentru 1 comanda online.....termenul muult prea mare de livrare....,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: A durat aproape 3 saptamani pentru 1 comanda online.....termenul muult prea mare de livrare.... </s>,delivery is negative,"Comanda mea online a întârziat aproape 3 săptămâni, ceea ce consider un termen de livrare mult prea lung.",delivery is negative
