id,text_cleaned,all_categories,data_origin
868135,"Am facut comanda on-line a produsului Cabin seconds in data de 27.03.2017.Doua saptamini nu m-a sunat nimeni. Intimplator in data de 12.04.2017 am trecut intimplator pe la magazin, si ca printr-o minune tocmai cu o zi in urma venise produsul.Nu am primit nici un telefon de la nimeni, nici un mail........Comunicarea si organizarea lasa de dorit.. Mi s-a explicat in sfarsit ca """"cei de la Bucuresti"""" vor voucherul printat si trimis prin posta pentru a verifica ca nu e printat de catre personal cu printerul local (asta e tare! :-) ) pentru a se evita furtul voucherelor de catre angajatii care au acces la sistemul intern. :-)Rezist! Am 3 vouchere nefolosite. Eu o numesc taxa pe neinpiratie (un cuvant frumos pentru cele de mai sus!). Inca traim cu vreo 30 de ani in urma intr-o retea de magazine de avangarda!Sarbatori Fericite!",staff competency; service; service,random-concatenation
868135,"1. Mi s-a explicat că politica magazinului este de a nu ține produse intr-o magazie proprie apropiata, motiv pt care pentru pantaloni usori simpli sau respirabili nu am găsit la raft măsurile xl, 2xl, 3xl, deși am căutat cu insistență.2. La aspecte+-, sunt maxim 50 caractere..., nu am avut loc sa scriu clar complet mesajul3. Deoarece în general la cabinele de proba este coada, propun sa de monteze oglinzi pe stâlpii clădirii, și astfel unele produse -trening, geci, chiar și pantaloni daca ai un short ...- pot fi incercate rapid.. Sistemul de facilitate al cardului de fidelitate trebuie sa fie mai usor de cunoscut de detinator la fiecare achizitie si de aplicat in mod automat.",service; shop diversity; service,random-concatenation
868130,"Felicitari pentru deschiderea magazinului de la Buzau! Arata si e pozitionat bine! Am fost la socri la Bz si am fost si in magazin, i-am luat fetitei niste ghete.. 0 nota pentru functionare Unde sa comand si sa platesc/ridic marfa din magazin? 0000000Nici macar la reclamatii nu merge",misc; service,random-concatenation
868130,La magazinul din Cluj este a doua oară când aparatul de emis carduri nu funcționează.. Am vrut sa schimb o camera de bicicleta si nu aveau loc decat peste 2 zile...,service; service,random-concatenation
868128,Consider ca sunt suficiente cele cinci criterii de apreciere a magazinului si personalului.Prea putine caractere pentru exprimarea aspectelor negative. Nu vin neaaparat la Decathlon sa cumpar lucruri ieftine si de proasta calitate. Oferiti si branduri la preturi acceptabile (ex.mulinete de pescuit si bocanci pentru temperaturi extreme). Expunerea marfurilor nu este facuta pe categorii distincte si in ordinea crescatoare/descrescatioare a preturilor in cadrul categoriei. Este greu de cautat dar si mai greu de gasit ceea ce cauti.,price; quality; tech support; tech support,random-concatenation
868126,"Am fost foarte dezamagit de personalul de paza care a facut un exces de zel la un copil care se plimba cu bicicleta pe culoarul din mijloc( cel recomandat de magazin ca fiind unicul loc unde se pot testa bicicletele ). Aceeasi atitudine a avut-o si un alt reprezentant al magazinului fata de un alt copil care se plimba cu o trotineta pe acelasi culoar, din mijloc.. Aceasta comanda a fost procesata dupa o saptamana, si dupa procesare am fost sunat ca nu se mai afla pe stoc jumatate din produse. Toate produsele se aflau pe stoc in momentul comenzii.",security; staff competency; service,random-concatenation
868125,"pt a shimba un produs defect cu un altul identic, s-au cerut bani , pt ca primul a fost la promotie si acum nu mai e,,rusine. Distanta de la raion la cabinele de proba te determina sa nu-ti doresti sa probezi prea multe obiecte vestimentare.Cabine de proba pe fiecare raion.",service; shop organization; service,random-concatenation
868125,"Am asteptat prea mult pentru un sfat corespunzator, in definitiv am plecat... marfa din stoc online nu corespunde cu cea din magazine.... as dori sa stiu daca se poate aduce in magazin din nou",shop organization; staff availability; staff competency; misc,random-concatenation
868122,"Din numarul de 10-15 case, erau deschise doar doua, iar coada era de cel putin30 persoane.Dupa ce am reclamat acest lucru s au mao deschis inca doua case.Pacat ca timpul de asteptare a fost mare.. Sunt foarte dezamagita pentru ca am comandat o bicicleta pentru copilul meu dar nu a sosit nici la timp nici cu intarzuere.Au trecut 2 saptamani si nu a ajuns .Ne-a placut produsul ,dar pentru ca nu ne bucuram de el sunt dezamagita",service; delivery; product,random-concatenation
868122,"Am cumparat doua biciclete . Experienta online dar si offline dezamagitoare. Daca produsele nu ar fi de calitate si preturile bune, v-as ocoli lejer ! Serios , am cautat personalul prin magazin - nu era nimeni , in Pallady ziceai ca e in faliment , 2 sau 3 raioane se reorganizau , marfa pe jos, haos . Nu exista deloc personal care sa preia comenzi/ caruia sa-i pui o intrebare sau sa-i ceri un sfat .. promotii cu reduceri pt clientii fideli de sarbatori au lipsit cu desavarsire",quality; price; staff availability; shop organization; tech support; promotions,random-concatenation
868123,"In xazul in care produsul era pe stoc in magazinul online, produsul a venit peste o saptamana, produsul dupa ce a venit o saptamana mai era si incomplet, ii lipseau rotiile ajutatoare...in fine ....pana la urma s-a rezolvat! Am fost un pic suparat, pentru ca nu am putut sa-i fac o surpriza fetitei mele la ziua ei de nastere, eu fiind comandat produsul la timp!. Am comandat role si le-ati trimis desperecheate. Una 28-30 si cealalta 30-32",delivery; delivery,random-concatenation
868125,"Am cerut in Pitesti sa mo se rezerve in Iuliu Maniu produsul ce ei nu il aveau, insa in I.Maniu nimeni nu stia nimic, noroc ca am gasit 1 buc la raft!!! Servicii dezamăgitoare!. Descrierea produsului si imaginea nu corespund cu calitatea foarte proasta a produsului",service; staff competency; quality; tech support,random-concatenation
868122,"Remarc promptitudinea si profesionalismul, dar mi-ar fi placut ca grija ptr. revizia bicicletei sa se extinda ptr. tot ce era de uns si reglat si nu sa se refere doar la gresarea rotilor, solicitata explicit. Bratul pedalier din stanga era slabit, la angrenaj nu s-a umblat... Mi-ar fi placut ca revizia sa fie completa.... Multi care merg pe biciclete, trotinete etc. Dau peste tine, trebuie sa fii atent mai mult la ei decat la produse, din acest punct de vedere, urat !",service; staff competency; staff competency; environment,random-concatenation
868121,Foarte greu s-a confirmat comanda și tare greu s-a procesat. Durează mult de la lansarea comenzii și până primești produsele.. In primul rand ati gresit si acest mail. Eu am facut cumparaturi in baneasa dar acest magazin nu exista....M-a dezamagit ca la unul din bocanci am gasit un brantz lipsa si ca pt a-mi folosi voucherul am fost purtat de 2 domnisoare de la casa centrala la o casa din raion de 2 ori....Cum as putea spune ce mi-a placut si ce nu in 50 caractere? Ce veti intelege? imi place magazinul dar as vrea sa evit aceste experiente si poate angajati pe cineva la marketing online care sa modifice inclusiv aceasta experienta proasta.....in bine....,delivery; product; staff competency; tech support,random-concatenation
868122,Gardieni m-au luat drept un hot văzând că am platit la casa o suma considerabila la ieșire au început să îmi verifice bagajele și cumpărăturile mai că nu m-au și dezbrăcat poate cine știe aveam chiloții furați. Termenul de livrare estimat a fost depasit (desi am tinut legatura telefonica cu reprezentantii magazinului) si produsele nu au mai putut fi utilizate (am plecat din localitate),security; delivery,random-concatenation
868123,"Introduceti un aparat pentru scanarea produselor, nu se gaseau preturile la produse iar personalul nu avea timpul necesar sa imi dea informatiile referitoare la toate produsele care nu aveau pret.. magazinul din Pitesti este mult mai linistit fata de altele. personal slab calificat, atmosfera decenta, preturi bune!",service; shop organization; staff availability; environment; price; staff competency,random-concatenation
868121,"Ce as putea sa spun? Au trecut deja doua saptamani si comanda mea nu a fost expediata. Ba mai mult daca m-am interesat de statusul comenzii, la fiecare apel mi s-a spus ca bicicletele mele sunt la reglaj.Si marti 217 ianuarie le-a reglat si mi s-a spus ca miercuri sau joi iar joi cand am sunat mi s-a spus acelasi lucru. De cat le regleaza, ma intreb daca au iesit de pe poarta fabricii? Ma mai si dezinformeaza operatorii dvs. Halal experienta!. Sa faca unul pentru biciclete, asta era pt cine stie ce altceva.",delivery; service; staff competency; misc,random-concatenation
868122,"per ansamblu, e ok. ma intorc cu placere de fiecare data. Articolele pe care le-am comandat cu o luna in urma nu au fost livrate - aparent nu mai sunt disponibile.",misc; service,random-concatenation
868120,Personalul printre standuri nu prea am vazut desi era de aglomerat pt ca era in wkend. Indisponibilitatea sistemului ma impiedicat sa pot beneficia de voucher-ul cadou...,staff availability; environment; tech support,random-concatenation
868120,"Mai multa disciplina in testarea produselor. Este haotic si deranjant sa faci slalom printre rafturi incercand sa eviti ciocnirile cu """"odraslele"""" ce testeaza excesiv biciclete/treotinete, etc. fara intentia de a achizitiona produsele respective. Daca ai """"norocul"""" sa vi cu copil mic dupa tine, trebuie sa il ti in brate pentru a ni fi lovit de alti copii care se joaca/testeaa produse.S-ar putea sa ajute amenajarea unui loc dedicat in care poti testa ceea ce doresti.. Personalul insuficient raportat la numarul clienti a determinat ca timpul de asteptare pentru rezolvarea cererilor noastre sa fie mai mare de 2 ore.",environment; staff availability,random-concatenation
868114,"Poate ar fi necesare anumite întrebări referitoare la diversitatea produselor. De exemplu: """"ce produse au lipsit, dintre cele care vă așteptați să existe pe rafturi?"""". Încă nu am primit comanda și a trecut o săptămână . Nu am fost anunțată de întârzierea comenzii nici măcar prin email. După ce am sunat fancurier- decathlon iasi- decathlon Bucuresti (număr taxabil si cu asteptare 10 min. pana la preluarea apelului )în sfarsit am putut afla de întârziere. Site-ul este ok, produsele de asemenea, termenul de livrare clar nu poate fi respectat deci sa cumperi un cadou de ultim moment de pe Decathlon online sare din schema.",tech support; delivery; staff competency; tech support; product,random-concatenation
868113,"Prea dati frau liber parintilor sa faca ce vor in magazin cu copiii lor. Cand vreau sa merg sa cumpar ceva ma impiedic de copii care se plimba cu bicicletele, trotinetele, etc prin magazin sau sunt nevoit sa ma strecor printre oameni in toata firea care se joaca ping pong pana curg apele pe ei. Duminica e un haos de nedescris in magazinul din Timisoara.. Din pacate satisfactia globala si atmosfera generala sunt stricate de parintii cu copii nesupravegheati.Nu o singura data am fost cat pe ce sa fiu lovit de cate un bididiu pe bicicleta sau trotineta.Poate ca pe viitor le veti crea un loc de joaca numai al lor in care sa-si testeze abilitatile, fara riscul de a se accidenta sau si mai rau, de a accidenta pe alcineva.",environment; environment,random-concatenation
868112,"O singura casa functionala desi erau mai multi clienti ce doreau sa achite.. Cabine de proba putine, te lipsesti sa mai probezi, gasesti giarte greu produsele. La casa mi s-a spus ca st 3 bluze de trening marimea xs la raft nu mi s-a gasit nici una cu un pretext aberant...",service; shop organization; service,random-concatenation
868109,"Personal invizibil, doar o fata la casă, destul de plictisită. M-am chinuit 5-6 minute sa iau produsul ce îmi trebuia de pe rastel- nu sunt f înaltă și nu am ajuns la el. Personal să mă ajute-nu, un cârlig sau scara la îndemână-nu.. Cortul pe care l-am comandat, prima dată a venit tăiat. Mi se pare o mare neglijență, nesimțire si rea vointă din partea celor care au trimis cortul. Tăietura era de 10 cm lungime si era imposibil să nu o observi",staff competency; shop organization; staff availability; staff competency; delivery,random-concatenation
868108,Zapaceala.. Haos.. Recomand Online-ul.Am pierdut circa 2h prin magazin.. Am Încercat să-mi dau seama remodelarea.. Așezarea gondolelor.. Să-mi dau seama cum sunt poziționate.. Noroc ca am 12 ani de comerț :)Recomand ramura Online.. Să nu se mai permita mersul CU Bicicleta ....mai ales copii care merge CU viteza.....,environment; tech support; shop organization; environment,random-concatenation
868108,"Cand magazinul este plin de copii care incearca diferite produse gen bicicleta, role este foarte greu sa te concentrezi pe ce vrei sa cumperi. Amenajati un alt spatiu pt ei. Multumesc.. Buna ziua, am dorit sa achizitionam 10 echipamente complete de fotbal si spre nemultumirea noastra am constatat ca produsele nu se afla pe stoc, urmand a fi comandate.Am dorit sa le si inscriptionam si am fost la fel de nemultumiti cand am aflat ca nu beneficiem de nicio reducere. De asemenea, lipseau de pe stoc adidasi fotbal marime 28, colanti pt 8 ani, tricouri si aparatori. In concluzie, am reusit in urma vizitei sa achizitionez doar o maleta neagra pt 8 ani, desi imi doream alba (lipsea de pe stoc).",environment; promotions; shop diversity,random-concatenation
868111,Magazinul este foarte aglomerat si cu putini angajati care nu fac fata numarului mare de vizitatori. 4 vanzator discute si tu stai ca ... era neplacut nepasarea vanzatorilor !,environment; staff availability; staff availability; staff competency,random-concatenation
868107,"Am pierdut o pereche de ochelari in magazin, se inchidea magazinul si nu mai aveam timp suficient sa le caut pentru ca trebuia sa ies.. Din pacate ochelarii nu s-au mai gasit. Asa ca am cumparat altii, dar nu gasesc lentila aceasta: 8396697. Magazinul este ok, dar ma deranjaza ca nu este o calea pietonala pana la acest magazin si faptul ca trebuie sa ma strecor printre masini si prin iarba sa ajung la el ma face sa vin foarte rar",security; accessibility,random-concatenation
868112,"numarul de personal sa fie suplimentat deoarece in zilele in care este aglomerar nu fac fata .. Am comandat luni o bicicleta fara pedale pt copii, la 199.90 lei. Mi s-a spus ca urma sa soseasca a doua zi, dupa ce s-a verificat pe calculator. Am fost azi (miercuri) si nu era sosita, nici macar nu se stie daca va ajunge pana sambata (de Paste). Am rugat sa mi se dea un nr de telefon din magazin, pt a verifica daca a ajuns si mi s-a spus sa intru pe site si sa il iau de acolo :(( ma indoiesc ca in Franta mi se raspundea la fel !",staff availability; delivery; service; staff competency,random-concatenation
868114,"Anumite produse sunt insuficinte ptentru anumite categorii de varsta/ marimi, iar comandarea lor din alte magazine Decathon nu este intotdeauna posibila. E foarte dificil de intrat in legatura cu operatorul magazinului online. Nu ridica nimeni. Stai cu orele.",service; shop diversity; tech support,random-concatenation
868127,"Nu ma simt in siguranta in acest magazin...copiii needucati si lasati de capul lor te imbrancesc, te lovesc cu placile sau bicicletele...e un haos total. Imi place magazinul, are produse foarte utile si cu siguranta voi reveni insa tare mi-as dori sa se faca ceva in acest sens.. Vanzatori nu prea sunt prin magazin si nu cunosc produsele. Nu sunt scolarizati si nu-si cunosc produsele nici noutatile",product; environment; staff availability; staff competency,random-concatenation
868121,"Se poate reduce un pic pretul.. 70 de lei pentru remedierea talpii este un pic cam mult. Calitatea reparatii este fara repros totusi.. Omul de la paza, vazand copii nostrii in magazin (12-14 ani), a vorbit foarte urat cu copii nostri nestiind ca si noi, parintii, suntem in magazin, ceva de genul: de cate ori sa va mai scot din magazin? Si invocand regulamentul magazinului, desi copii doar priveau prod. incercand sa aleaga ceva. Rusinos. Cu toate astea magazinul e ok, lucratoarea comerciala (o fata mai tinerica, cu codita, cu nume unguresc Kinga parca, amabila a ajutat la alegerea produsului cumparat. Bravo ei, rusine omului de la paza!",price; service; security; staff competency,random-concatenation
868124,"nu am gasit grila de marimi pe site asa ca am optat pt 38, ceea ce inseamna M, ambele tricouri comandate au venit S. Procedura de retur este indoielnica, am solicitat pe email returul catre decathlon si am apelat curierul sa trimita inapoi comanda, acesta a refuzat pe motiv ca decathlonul trebuie sa faca solicitarea de ridicare a returului, nu s-a intamplat asta, port tricourile asa cum sunt, mici/fix.. Angajatii nu prea stau la raion si esti nevoit sa mergi sa-i cauti.Articolele pentru copii nu sunt organizate intr-un singur loc ci trebuie sa cauti la toate raioanele produse pentru copii.Din 2 angajati cu care am comunicat, 1 fiind o fata cu deficiente de auz si vorbire, toata stima, a fost foarte draguta si deschisa sa ma ajute, in schimb, la receptie experienta a fost total opusa.",tech support; delivery; return warranty; shop organization; staff availability; staff competency; staff competency,random-concatenation
868124,"Găsiți o soluție sa separați copiii nesupravegheați de restul magazinul. Un copil era să mă lovească cînd traversam culoarul central, alții """"claxonau"""" să le eliberez drumul. Consider că magazinul este în general pentru pietoni și aceste situații n-ar trebui să existe.. În magazinul din Militari am dat o comanda de un ceas de damă, ceas ce urma să fie adus de la Buzau și a trecut mai bine de două saptamani și nu am fost sunat sa merg sa ridic produsul în condițiile în care mi s-a spus că durează cam 4-5 zile. Tipul de la acel raion a fost jalnic în atitudine și exprimare. Neseriosi pt ca nu am fost sunat pt acel ceas alb.",environment; delivery; staff competency,random-concatenation
868125,"Se procesează si livrează greoi comenzile online produsele nu vin ambalate,in rest calitate la preturi rezonabile !de la mult ne nota 10 pentru calitate si preț si un 8 pentru livrare !. magazinul a fost aglomerat și multe raioane erau cu puțină marfă",delivery; price; quality; service; shop diversity; environment,random-concatenation
868124,"Trebuie personal mai mult și mai pregătit pentru reglarea bicicletelor.. 1.Afișarea prețului la toate produsele.2.Implementarea unui mecanism software care sa împiedice scanarea de două ori a aceluiași articol, evident cu adăugarea eronată pe bonul valoric..",staff availability; staff competency; shop organization; service,random-concatenation
868123,"Deși comanda era cu livrare acasă, curierul a livrat produsul în magazin.. Am fost dezamagita de ultima vizita din magazin. La nevoie cu greu am luat legatura cu un specialist de la Raionul biciclete care a raspuns in graba si foarte superficial. M-am plimbat toata sala fara sa gasesc ce caut. La raionul copii nu am gasit marimea potrivita pentru sandalale de baie si cu greu am gasit produsele cautate. La raionul de fitness nu am gasit o pereche de pantaloni potriviti pentru sezonul de vara.",delivery; shop diversity; shop organization; staff availability; staff competency,random-concatenation
868123,"Coada la casa de 15 persoane. Numai 2 case libere in timp ce multi angajati se plimbau prin magazin cu treaba sau fara.. Buna ziua,Am ajuns seara tarziu aproape de inchidere si era destul de aglomerat . cu ajutorul unui lucrator comercial am gasit ceea ce cautam.Cand am ajuns la casa de marcat domnisoara de acolo era tare suparata aproape nici nu ne-a privit a facut totul mecanic. Stiu ca este greu am lucrat si eu multi ani in magazine de genul acesta dar niciodata nu am avut o mutra acra cand am servit clientul.",service; staff competency; staff competency; staff competency; environment,random-concatenation
868123,"Mi s-a transmis un termen de 45 min. Am revenit după o oră si nu era gata. Nu erau alti clienti sau comenzi in lucru. Abia când am revenit si am întrebat au făcut imprimeul. Am inscriptionat nume si numar pe un tricou. Numarul este prost încadrat, foarte jos, o parte intră în pantaloni.. Am avut o bicicleta depusa la atelier pentru revizie si trebuie sa revin cu ea pentru romontarea corecta a franelor.",service; staff competency; service,random-concatenation
868120,"Dezamăgită,mi-au facturat mai multe produse decât ce aveam în colet si livrarea la domiciliu am platit-o de 2x.Am sunat si dat mail pt rezolvare si restituirea diferenței dar nici acum nu am primit nimic.Chiar dacă am dat toate datele ce mi le-au cerut.....Trebuie să sun iar?. Sacul de box cumparat este stricat. Are umflaturi nepermis de mari si nu poate fi folosit.Vreau sa fie inlocuit.Produsele mabalate la livrare ar trebui verificate de personalul magazinului.",service; delivery; product; delivery,random-concatenation
868116,"lipsa internet in locatie. nu s-a putut printa card fidelitate. casierul nu a solicitat card fidelitate. lipsa cod bare la un produs, responsabilul de raion nu a transmis codul si am fost nevoit sa ma intorc la raft pentru a aduce un produs cu acelasi cod, la locul de joaca am gasit ambalaje de dulciuri sub trambulina. Comanda a intarziat. A fost livrata doar dupa ce am facut reclamatie. Produsul a ajuns incomplet. E vorba de o bicicleta care pe site spune ca are inclus si bec fata si bec spate. A ajuns fara bec fata.",service; environment; staff competency; delivery; service; staff competency,random-concatenation
868115,"Mi-am facut card la voi acum 1 an si de atunci mi se spune la fiecare vizita ca nu merge aparatul sa mi-l printeze. De fiecare data trebuie sa dau adresa de mail in gura mare la casa, ca sa mi-l ia in considerare. Mi se pare stupid si evident, neadevarat.. Inainte de efectuarea cumparaturilor aveam un numar X de puncte, dupa efectuarea cumparaturilor acelasi numar de puncte",service; service,random-concatenation
868116,"Livrarea la domiciliu, platita ca atare, nu inseamna sa ma intalnesc cu curierul la doua strazi de unde stau, pentru ca el e gras si nu poate urca scarile. Fiecare cu meseria lui. Eu sunt traducator si nu-mi spune nimeni """"Lasati, nu mai terminati traducerea daca nu aveti chef, ca o terminam noi"""". Ciubucul nu e refuzat niciodata.. Am fost si am cumparat din magazinul din Cluj in 2 zile consecutive, in 28 si 29 martie, si in ambele zile nu erau pungi la case, si am plecat cu cumparaturile in mana in ambele dati. Cred ca se putea gasi o solutie de a cumpara pungi de plastic de oriunde, fara brandul pe ele, si sa le oferiti clientilor alternativa sa isi duca cumparaturile in punga, nu in brate.",delivery; service,random-concatenation
868120,"E aceeasi marime ca 26 pe albastru, desi am comandat 27.. Nu se observa disponibilitatea personalului de pe diferite raioane pentru ajutorul solicitat.",service; staff availability,random-concatenation
868118,"Ca de obicei la 20 de mingi comandate ,una este sparta!Si comand a treia sau a patra oara!. Angajati care nu stiu unde se afla produsele cautate, se joaca in timp ce clientii au nevoie de ajutor.",product; service; staff competency; staff availability,random-concatenation
868120,"Am vrut sa cumpar o bicicleta. am probat prim magazin 3 (cred) nu am gasit nici un angajat disponibil pentru acest produs...sau raion, cale de 15 minute si 50 metri. parca disparusera toti din magazin. am renuntat sa mai cumpar.. Recoman acest magazin dor din prisma faptului ca nu este un alt magazin Decathlon mai aproape....",staff availability; misc,random-concatenation
868120,"Mai multa organizare, ordine la raft ( sunt produse puse de cumparatori aiurea si apar cu alte preturi le vezi dupa ce achiti la casa ).Ordinea in magazin , nu stii unde sa cauti un pantalon de trening sunt puse ba pe stanga , si gasesti si pe dreapta .Bine ca bicicletele si rachetele de tenis sau cele de vanatoare stau la locul lor .Pe raioane nu aveti nici un fel de personal sa te indrume , trebuie sa mergi in zona caselor . Pacat de magazin dar la preturile pe care le aveti angajati si mai mult personal.. AQn facut o comanda acum o saptamana iar angajata dvs. mi-a spus ca pot sa plec fiindca inregistreaza comanad dar nu a facut acest lucru. de abia duminica am inregistrat o noua comanda, care se pare ca nici azi nu a venit dupa cum mi s-a promis.",shop organization; staff availability; staff competency; delivery,random-concatenation
868125,"Personal tanar, amabil dar insuficient. Nu trebuie lasata atata libertate de incercare a produselor (biciclete, role, etc). Provoaca disconfort celorlalti clienti.. Am adus bicicleta o dată și nu i s-a rezolvat problema pe care o avea la schimbatorul de foi.Mi s-a recomandat Sa mai vin o dată pentru o centrarea de roti.Am adus-o ă doua oară si problema schimbatorului nu a fost rezolvată a doua oară.Am plătit de două ori pentru ceva ce trebuia rezolvat de prima dată.",staff competency; staff availability; environment; service; staff competency,random-concatenation
868125,"Produsele erau imprastiate prin magazin. Stateau cu teama sa nu ma loveasca cineva fie cu trotineta, fie cu bicicleta sau waveboardul. Era haos. Mergeau cu viteza si peste tot. Am fost intampit de omul de la paza care mi-a zis sa las rucsacul la casute. l-am intrebat daca isi asuma responsabilitatea in caz ca imi dispare laptopul, tableta, diverse acte, multimetrul, 2 truse de scule si a dat din umeri. Asta in timp ce fete intrau fara probleme cu rucsace mai mari ca ale mele in spate.Asta e atitudinea oficiala a magazinului ? Daca nu trebuia sa ii iau copilului o bicicleta nu as mai fi intrat si probabil pe viitor o sa va evit.",shop organization; environment; security,random-concatenation
868122,"formularul de inlocuire nu are indicatii foarte clare, iar clientul nu are nici o garantie ca poate primi produsul """"inlocuitor"""" chiar daca pe site apare ca fiind pe stoc!In plus nu ai nici un raspuns cand vei fi sunat ...iar asta dureaza foarte mult!In concluzie: daca ai noroc sa nimeresti din prima incercare produsul corespunzator, atunci serviciile pot fi notate cu excelent; daca nu si ai nevoie sa-ti fie inlocuite... atunci nota ar fi mai degraba spre slab.Voi recomanda site-ul Decathlon, dar cu aceasta rezerva.. Magazinul Decathlon din Focsani este binevenit si m-am bucurat foarte mult ca s-a infiintat si la Focsani unul.",service; service; tech support; misc,random-concatenation
868125,"dezordine la produse - nu am gasit numarul dorit la haine - sunt aruncate peste tot - si lipsesc preturile (cad, sistemul de prindere nu e bun).si nu sunt scanere de pret - macar sa il poti scana sa vezi pretul, pana ajungi la casa.. Am fost insotit de 3 copii (3, 5 si 8 ani). Am facut cumparaturi relativ voluminoase si grele. Pentru inscriptionarea tricourilor copiilor am apelat la serviciul atelier. Plata acestui serviciu se face ...la case! An trebuit sa ma intorc la case (doar doua deschise, unde erau cozi foarte lung), cu cumparaturile si trei copii mici. Nicio facilitate (intelegere sau macar politete!) pentru aceasta situatie. Mi se indica autoritar ca trebuie sa stau la coada, adica la una dintre cele doua cozi lungi formate chiar daca am cumparaturile facute si 3 copii mici.",shop diversity; service; shop organization; service; staff competency,random-concatenation
868126,"Buna ziua, as dori o mai buna aprovizionare, mai multe produse, mai variate. Magazinul Decathlon din Brasov, dar si din Romania in general, lasa impresia ca detine produse care nu se vand in alte tari. Ofertele se termina repede si rafturile raman goale pt mult timp..... It's difficult to find someone to answer questions about producs on sale. Usually most of them know less than myself, after I spent some time looking for the desired product on internet.In my case, I knew exatcly what I wanted to buy, a binocular which was placed in a locker. I had to wait 15 mins for someone to unlock the locker and he didn't know too much about binoculars.The lack of customer care makes the visit to Decathlon unpleasant from my point of view.",promotions; shop diversity; misc,random-concatenation
868126,"Personal insuficient. O singura persoana aflata si la informatii si la case.. Depinde ce vrei sa prinzi, poti schimba firul si celelalte.",staff availability; misc,random-concatenation
868126,Recomand ca pretul de transport sa fie disponibil in cosul de cumparaturi inainde de a da check-out. am facut comanda in 31 mai 2016 si in data de 2 iunile nici nu am primit vreun raspuns. acum stau la telefon pt a lua legatura cu un consultant de 41 de minute si toti sun ocupati. operatorii sportivi. nu se poate asa ceva la un magazin de firma. am sunat la Decathlon in franta paris tot pentru o comanda pentru anvelope bicicleta si accesorii si am fost preluat in 6 minute iar comanda mea este pe drum si se livreaza sambata 4 iunie. . deci nu dati dovada de seriozitae stimati angajati sportivi.,tech support; delivery; staff competency; staff availability,random-concatenation
868123,"Din punctul meu de vedere, fata de alti ani, a devenit un mic talcioc.Nu mai este nimic profesional.. Foarte greu se incarca paginile filtrate pe Android.La skateboardul achizitionat scrie pe site ca e pt 4-7 ani. Dar in cartea atasata produsului scrie ca sub 8 ani, copiii trebuie supravegheati de un adult. Si e greu de carat pt un copil. Ar fi trebuit sa apara la descrierea lui si greutatea.",environment; service; tech support,random-concatenation
868120,"Produsele de imbracaminte se gasesc greu pentru masuri mari (eu port XL-XXL). Foarte multe produse XS, S, nici macar nu le pot proba. Recomand disponibilitatea produselor pentru toate numerele.Varietatea de culori nu este prea mare, predominand negrul. Se gasesc greu produse in culori mai deschise.In timp ce probam o bluza, mi-a """"disparut"""" caciula din buzunarul canadienei. Sunt multe persoane gura-casca si trebuie sa fii foarte atent in jurul tau ca sa nu-ti """"dispara"""" ceva.. Unele preturi difera de la un magazin la altul, la stndurile de incercari este haos, copii nesupravegheati folosesc suprafata magazinului ca loc de joaca pana se plictisesc.",shop diversity; security; environment; shop organization,random-concatenation
868125,"Asadar preturile reduse la articolele ce ies din oferte au reduceri foarte miciTot timpul se reorganizeaza magazinul si e debandadaLipsa preturi pe articole. este foarte greu sa gasesti un produs de pe site in magazin.ar trebui sa existe mai multe detalii la nivelul produsului pentru a le gasi usor in magazin (implicit, pentru a nu mai apela la personalul Decathlon",shop organization; promotions; tech support; shop organization,random-concatenation
868125,"E nevoie de promotii atractive, securizarea spatiilor de joaca, exista risc de accidente. Am facut comanda vineri, sun marti sa intreb ce se intampla cu comanda mea si aflu ca este deja impachetata, gata de livrare. Miercuri, doar o zi mai tarziu aflu ca nu mai au pe stoc unul dintre produsele comandate. Nu voi mai face niciodata comanda pe acest site si nu recomand nimanui sa il foloseasca.",promotions; environment; service; tech support,random-concatenation
868125,"Lipsa personaluli pe raion.Nu am primit ambalaj pentru produsul cumparat [cutie pentru incaltaminte cumparata]. Nu am fost intrebat daca doresc asa ceva.La casa nu am fost intrebat daca am card...daca vreau sa il fac, desi il aveam activat online.. Magazinul era in reamenajare...agentul de paza din zona caselor pur si simplu m-a agresat cu prezenta sa langa mine..in conditiile in care studiam un produs..apoi am realizat ca practic ma urmarise tot in tot magazinul...inadmisibil..invalificabil..mi-a aruncat cateva priviri absolut rautacioase..nu voi reveni in acest magazin prea curand...era un domn chel...precizez ca eram imbracat ok si nici nu consider ca sunt vreun dubios..daca voi mai reveni in magazin voi verifica daca acest domn mai este acolo. Multumesc",staff availability; service; staff competency; security; staff competency,random-concatenation
