text,id,aspects_polarities,annotator,all_categories,all_categories_old,all_polarities,data_origin,text_cleaned
"personal super, mereu atent și dispus să-ți ofere orice tip de informație",436073,staff competency - positive,22,staff competency,staff competency,Positive,manual,"personal super, mereu atent și dispus să-ți ofere orice tip de informație"
"Desii articolele de vara trebuiau reorganizate/retrase,deoarece intrasera colectiile de toamna,nu s-a intamplat acest lucru,iar anumite raioane erau goale sau mai rau aveau cate un produs ratacit prin raft.O imagine care nu face cinste brand-ului Decathlon.",436074,shop diversity - negative,22,shop diversity,shop diversity,Negative,manual,"Desii articolele de vara trebuiau reorganizate/retrase,deoarece intrasera colectiile de toamna,nu s-a intamplat acest lucru,iar anumite raioane erau goale sau mai rau aveau cate un produs ratacit prin raft.O imagine care nu face cinste brand-ului Decathlon."
Foarte utile serviciile din cadrul atelierului dar sunt prea putini angajati desemnati pt volumul de munca (numarul solicitarilor clientilor)!,436075,"{'choices': ['service - positive', 'staff availability - negative']}",22,service; staff availability,service; staff availability,Positive; Negative,manual,Foarte utile serviciile din cadrul atelierului dar sunt prea putini angajati desemnati pt volumul de munca (numarul solicitarilor clientilor)!
este diferita aranjarea fata de Bucuresti inclusiv casele de marcatNu erau banci intre toate rafturile unde aveam de incercat papuci,436076,shop organization - negative,22,shop organization,shop organization,Negative,manual,este diferita aranjarea fata de Bucuresti inclusiv casele de marcatNu erau banci intre toate rafturile unde aveam de incercat papuci
Preturi mai mari comparat cu carrefour pt accesorii travel si stoc insuficient perne pt calatorii (1 buc),436077,"{'choices': ['price - negative', 'shop diversity - negative']}",22,price; shop diversity,price; shop diversity,Negative; Negative,manual,Preturi mai mari comparat cu carrefour pt accesorii travel si stoc insuficient perne pt calatorii (1 buc)
Sticla de plastic este foarte practica si se poate reumple cu usurinta dupa consumarea lichidului original!,436078,product - positive,22,product,product,Positive,manual,Sticla de plastic este foarte practica si se poate reumple cu usurinta dupa consumarea lichidului original!
Îmi place magazinul si produsele sunt de buna calitate. Personalul este amabil și sare în ajutor oriunde e nevoie.,436079,"{'choices': ['quality - positive', 'staff competency - positive']}",22,quality; staff competency,quality; staff competency,Positive; Positive,manual,Îmi place magazinul si produsele sunt de buna calitate. Personalul este amabil și sare în ajutor oriunde e nevoie.
"Recomand acest produs, am fost saptamana trecuta in Retezat nu am avut nicio problema cu ei. Iar pretul este unul decent",436080,"{'choices': ['product - positive', 'quality - positive', 'price - positive']}",22,product; quality; price,product; quality; price,Positive; Positive; Positive,manual,"Recomand acest produs, am fost saptamana trecuta in Retezat nu am avut nicio problema cu ei. Iar pretul este unul decent"
"Se asteapta la aceeasi coada pentru mai multe servicii, dintre care unele (ex. imprimatul tricourilor) dureaza foarte mult.",436081,service - negative,22,service,service,Negative,manual,"Se asteapta la aceeasi coada pentru mai multe servicii, dintre care unele (ex. imprimatul tricourilor) dureaza foarte mult."
"Nu ii plac persoanele care se folosesc de obiectele sportive,le incearca si nu le pun la locul lor,sau probeaza incaltaminte si nu le pun la marimea corespunzatoare.",436082,environment - negative,22,environment,environment,Negative,manual,"Nu ii plac persoanele care se folosesc de obiectele sportive,le incearca si nu le pun la locul lor,sau probeaza incaltaminte si nu le pun la marimea corespunzatoare."
"Sunt foarte mulțumită, atât de calitatea produselor cat și de promptitudinea primii comenzii. Nu am niciun fel de reproș de adus. Serviciile fiind ireproșabile.",436083,"{'choices': ['quality - positive', 'delivery - positive', 'service - positive']}",22,quality; delivery; service,quality; delivery; service,Positive; Positive; Positive,manual,"Sunt foarte mulțumită, atât de calitatea produselor cat și de promptitudinea primii comenzii. Nu am niciun fel de reproș de adus. Serviciile fiind ireproșabile."
Super tare magazinul vostru!! E cam singurul loc de unde fac cumparaturi in ultima vreme!!,436084,misc - neutral,22,misc,misc,Neutral,manual,Super tare magazinul vostru!! E cam singurul loc de unde fac cumparaturi in ultima vreme!!
"Lama rezistenta, otel de calitate buna, sistemul de blocare functioneaza bine. Designul de pe maner arata foarte bine. Compact si usor de folosit.",436085,"{'choices': ['quality - positive', 'product - positive']}",22,quality; product,quality; product,Positive; Positive,manual,"Lama rezistenta, otel de calitate buna, sistemul de blocare functioneaza bine. Designul de pe maner arata foarte bine. Compact si usor de folosit."
"Le-am luat pentru un traseu de munte unde trebuie sa te tii de lant pentru a te catara. Nu am alunecat, desi ploua, au tinut de cald si au protejat palmele de bataturi.",436086,product - positive,22,product,product,Positive,manual,"Le-am luat pentru un traseu de munte unde trebuie sa te tii de lant pentru a te catara. Nu am alunecat, desi ploua, au tinut de cald si au protejat palmele de bataturi."
"m-a ajutat o angajata , mi-a gasit produsul pe telefonul ei personal, foarte multumit",436087,staff competency - positive,22,staff competency,staff competency,Positive,manual,"m-a ajutat o angajata , mi-a gasit produsul pe telefonul ei personal, foarte multumit"
Cel mai serios magazin si cea mai buna calitate! Recomand tuturor!,436088,"{'choices': ['staff competency - positive', 'quality - positive']}",22,staff competency; quality,staff competency; quality,Positive; Positive,manual,Cel mai serios magazin si cea mai buna calitate! Recomand tuturor!
Foarte practica si rezistenta. Are utilitate inclusiv in casa.,436089,"{'choices': ['product - positive', 'quality - positive']}",22,product; quality,product; quality,Positive; Positive,manual,Foarte practica si rezistenta. Are utilitate inclusiv in casa.
"Prea putine puncte pentru prea multe cumparaturi, cardul este aproape inutil",436090,service - negative,22,service,service,Negative,manual,"Prea putine puncte pentru prea multe cumparaturi, cardul este aproape inutil"
"Magazin foarte bun, privind articole sportive de calitate la preturi bune.",436091,"{'choices': ['price - positive', 'quality - positive']}",22,price; quality,price; quality,Positive; Positive,manual,"Magazin foarte bun, privind articole sportive de calitate la preturi bune."
"Magazinul este bine aprovizionat, personalul este serviabil, deși mereu este aglomerat si se lucrează sub presiune.",436092,"{'choices': ['shop diversity - positive', 'staff competency - positive', 'environment - negative']}",22,shop diversity; staff competency; environment,shop diversity; staff competency; environment,Positive; Positive; Negative,manual,"Magazinul este bine aprovizionat, personalul este serviabil, deși mereu este aglomerat si se lucrează sub presiune."
adultii sa nu se mai plimbe cu skate-uri sau trotinete de dragul copiilor sau sa se dea cool,436093,environment - negative,22,environment,environment,Negative,manual,adultii sa nu se mai plimbe cu skate-uri sau trotinete de dragul copiilor sau sa se dea cool
Ar fi minunat daca materialul din care este confectionata coarda ar avea o greutate un pic mai mare,436094,product - negative,22,product,product,Negative,manual,Ar fi minunat daca materialul din care este confectionata coarda ar avea o greutate un pic mai mare
Un pic cam prea multe rafturi  goale . Parca tot timpul magazinul est pe picior de schimbare a aranjamentului .,436095,"{'choices': ['shop diversity - negative', 'shop organization - negative']}",22,shop diversity; shop organization,shop diversity; shop organization,Negative; Negative,manual,Un pic cam prea multe rafturi goale . Parca tot timpul magazinul est pe picior de schimbare a aranjamentului .
"Am ajuns in magazin  pentru a ridica un produs comandat.Sugerez o transparenta mai mare cu privire la informatiile legate de pasii de urmat pt comanda online.Tot legat de acest aspect (comanda online) mi s-a parut timpul de asteptare destul de mare 10-14 zile,poate pe viitor s-ar putea diminua.",436096,"{'choices': ['tech support - negative', 'delivery - negative']}",22,tech support; delivery,tech support; delivery,Negative; Negative,manual,"Am ajuns in magazin pentru a ridica un produs comandat.Sugerez o transparenta mai mare cu privire la informatiile legate de pasii de urmat pt comanda online.Tot legat de acest aspect (comanda online) mi s-a parut timpul de asteptare destul de mare 10-14 zile,poate pe viitor s-ar putea diminua."
"am dori un DECATHLON si in judetul ALBA,asadar, veniti cu intrebarea: UNDE SA MAI DESCHIDEM UN MAGAZIN?",436097,misc - neutral,22,misc,misc,Neutral,manual,"am dori un DECATHLON si in judetul ALBA,asadar, veniti cu intrebarea: UNDE SA MAI DESCHIDEM UN MAGAZIN?"
"Este un magazin bine aprovizionat, mi-au placut lucrurile pentru copii  ca se gasesc si pentru varste sub 3ani si preturile ca sunt pentru toate categoriile de salariati",436098,"{'choices': ['price - positive', 'shop diversity - positive']}",22,price; shop diversity,price; shop diversity,Positive; Positive,manual,"Este un magazin bine aprovizionat, mi-au placut lucrurile pentru copii ca se gasesc si pentru varste sub 3ani si preturile ca sunt pentru toate categoriile de salariati"
"Jacheta este de buna calitate, calduroasa, dotata cu buzunar pe maneca pentru cartele de ski, gluga, guler inalt...are tot ce-i trebuie!",436099,"{'choices': ['quality - positive', 'product - positive']}",22,quality; product,quality; product,Positive; Positive,manual,"Jacheta este de buna calitate, calduroasa, dotata cu buzunar pe maneca pentru cartele de ski, gluga, guler inalt...are tot ce-i trebuie!"
"E ideala pentru entry level, design genial, cadru bun pentru upgrade, roti 27.5, cele de 26 vor disparea in cativa ani, usoara la banii astia.Nu regret achizitia. Merita fiecare banut.Am facut fata 85 km unui prieten cu roti de 29. Traseul a fost pana la Snagov prin Tunari si Saftica si inapoi prin Lipia, Moara Vlasiei si Stefanesti. Deci, un traseu cu variatie mare.Pe viitor, voi schimba manetele jalnice SRAM, pedalele, schimbatorul de foi si furca.",436100,"{'choices': ['product - positive', 'product - negative']}",22,product; product,product,Positive; Negative,manual,"E ideala pentru entry level, design genial, cadru bun pentru upgrade, roti 27.5, cele de 26 vor disparea in cativa ani, usoara la banii astia.Nu regret achizitia. Merita fiecare banut.Am facut fata 85 km unui prieten cu roti de 29. Traseul a fost pana la Snagov prin Tunari si Saftica si inapoi prin Lipia, Moara Vlasiei si Stefanesti. Deci, un traseu cu variatie mare.Pe viitor, voi schimba manetele jalnice SRAM, pedalele, schimbatorul de foi si furca."
Foarte mulțumiți de calitatea produselor. Servire ireproșabila. Echipa formata din oameni serioși și bine educați. Mulțumesc!,436101,"{'choices': ['quality - positive', 'staff competency - positive']}",22,quality; staff competency,quality; staff competency,Positive; Positive,manual,Foarte mulțumiți de calitatea produselor. Servire ireproșabila. Echipa formata din oameni serioși și bine educați. Mulțumesc!
Nu inteleg de ce scrie ii reda cand ii da impermeabilitate. Am testat pe o pereche de papuci din material si clar exista o imbunatatire substantiala cand vine vorba de absorbtie a apei.,436102,product - negative,22,product,product,Negative,manual,Nu inteleg de ce scrie ii reda cand ii da impermeabilitate. Am testat pe o pereche de papuci din material si clar exista o imbunatatire substantiala cand vine vorba de absorbtie a apei.
"Putin mai mult personal ar fi binevenit, 2-3 persoane in plus/magazin.",436103,staff availability - negative,22,staff availability,staff availability,Negative,manual,"Putin mai mult personal ar fi binevenit, 2-3 persoane in plus/magazin."
"Buni pentru zona accidentata ,comozi ,aderenta buna ,raport calitate pret bun",436104,"{'choices': ['price - positive', 'product - positive', 'quality - positive']}",22,price; product; quality,price; product; quality,Positive; Positive; Positive,manual,"Buni pentru zona accidentata ,comozi ,aderenta buna ,raport calitate pret bun"
Este o geanta de drumetie excelent. Recomand celor care vor sa achizitioneze.,436105,product - positive,22,product,product,Positive,manual,Este o geanta de drumetie excelent. Recomand celor care vor sa achizitioneze.
As adauga si rapidiatea la casa de marcat (timpul de asteptare) si modul de asezare al produselor pe raft (ordinea si curatenia in principal) printre criteriile de apreciere.,436106,"{'choices': ['environment - positive', 'service - positive', 'shop organization - positive', 'staff competency - positive']}",22,environment; service; shop organization; staff competency,environment; service; shop organization; staff competency,Positive; Positive; Positive; Positive,manual,As adauga si rapidiatea la casa de marcat (timpul de asteptare) si modul de asezare al produselor pe raft (ordinea si curatenia in principal) printre criteriile de apreciere.
"Am cumparat aceasta bicicleta in septembrie 2014. Am deja 1000 km cu ea, pe drumuri de asfalt, off-road, urcari sustinute, coborari cu pante abrupte. Am 100 Kg si a rezistat excelent. Am dotat-o cu lumini extra, i-am schimbat saua cu una cu sustinere mai buna, inaltatoare ghidon pentru urcari sustinute si pozitie mai confortabila, i-am pus alte cauciucuri, Maxxis, de 2.2. La banii astia, e superbicicleta. Sigur ca trebuie facute reglaje la ea, ca la oricare alta. Franele tin foarte bine. E facuta pentru ture lejere, dar poate mai mult.",436107,"{'choices': ['product - positive', 'quality - positive']}",22,product; quality,product; quality,Positive; Positive,manual,"Am cumparat aceasta bicicleta in septembrie 2014. Am deja 1000 km cu ea, pe drumuri de asfalt, off-road, urcari sustinute, coborari cu pante abrupte. Am 100 Kg si a rezistat excelent. Am dotat-o cu lumini extra, i-am schimbat saua cu una cu sustinere mai buna, inaltatoare ghidon pentru urcari sustinute si pozitie mai confortabila, i-am pus alte cauciucuri, Maxxis, de 2.2. La banii astia, e superbicicleta. Sigur ca trebuie facute reglaje la ea, ca la oricare alta. Franele tin foarte bine. E facuta pentru ture lejere, dar poate mai mult."
"copii la joaca prea multi si nesupravegheati, la casa se mai produc aglomerari",436108,"{'choices': ['environment - negative', 'service - negative']}",22,environment; service,environment; service,Negative; Negative,manual,"copii la joaca prea multi si nesupravegheati, la casa se mai produc aglomerari"
"Mai multa atentie daca se aglomereaza la casele de marcat.Acest lucru nu mi s-a intamplat doar in Iasi, ci si in ClujIn rest, un magazin de nota 10",436109,service - negative,22,service,service,Negative,manual,"Mai multa atentie daca se aglomereaza la casele de marcat.Acest lucru nu mi s-a intamplat doar in Iasi, ci si in ClujIn rest, un magazin de nota 10"
"Este o lanterna mica de buzunar cu multiple intrebuintari, si cel mai important nu functioneaza cu baterii, eu am achizitianat-o recent si pot sa o recomand si altor persoane",436110,product - positive,22,product,product,Positive,manual,"Este o lanterna mica de buzunar cu multiple intrebuintari, si cel mai important nu functioneaza cu baterii, eu am achizitianat-o recent si pot sa o recomand si altor persoane"
"I-am folosit ca papuci de casa pentru copilaș începând de la 8 luni, în 3 mărimi-19, 22 si acum 25. Sunt ușori, antiderapanti si usor de încălțat.",436111,product - positive,22,product,product,Positive,manual,"I-am folosit ca papuci de casa pentru copilaș începând de la 8 luni, în 3 mărimi-19, 22 si acum 25. Sunt ușori, antiderapanti si usor de încălțat."
"Foarte bine, poti proba si verifica oricand ce doresti in materie de sport.",436112,"{'choices': ['service - positive', 'shop diversity - positive']}",22,service; shop diversity,service; shop diversity,Positive; Positive,manual,"Foarte bine, poti proba si verifica oricand ce doresti in materie de sport."
"Pe raioane, tot barbati si copii gaseam. La femei parca nu sunt puse foarte bine produsele. Uneori alterneaza chiar cu lucruri de barbati sau copii.",436113,shop organization - negative,22,shop organization,shop organization,Negative,manual,"Pe raioane, tot barbati si copii gaseam. La femei parca nu sunt puse foarte bine produsele. Uneori alterneaza chiar cu lucruri de barbati sau copii."
Am gasit o pereche de adidasi pt copil sa se simta confortabil si ceasul pe care si-l dorea.,436114,"{'choices': ['product - positive', 'shop diversity - positive']}",22,product; shop diversity,product; shop diversity,Positive; Positive,manual,Am gasit o pereche de adidasi pt copil sa se simta confortabil si ceasul pe care si-l dorea.
"Chiar daca este pentru biciclete, l-am folosit cu succes si la trotinete.",436115,product - positive,22,product,product,Positive,manual,"Chiar daca este pentru biciclete, l-am folosit cu succes si la trotinete."
"Excelent raport calitate pret. Am gresit un pic la alegerea numarului,dar i-am facut cadou si mi-am comandat alte 2 bucati din acelasi model, alegand dimesiune potrivita",436116,"{'choices': ['price - positive', 'quality - positive']}",22,price; quality,price; quality,Positive; Positive,manual,"Excelent raport calitate pret. Am gresit un pic la alegerea numarului,dar i-am facut cadou si mi-am comandat alte 2 bucati din acelasi model, alegand dimesiune potrivita"
"Perechea anterioară a rezistat cu succes pe parcursul a aprox 2 ani de utilizare intensivă. Singurul inconvenient este reprezentat de buzunarele """"minuscule"""", in care este aproape imposibil de ținut măcar un telefon.",436117,"{'choices': ['quality - positive', 'product - negative']}",22,quality; product,quality; product,Positive; Negative,manual,"Perechea anterioară a rezistat cu succes pe parcursul a aprox 2 ani de utilizare intensivă. Singurul inconvenient este reprezentat de buzunarele """"minuscule"""", in care este aproape imposibil de ținut măcar un telefon."
"Contrar unor opinii negative, eu și cei doi oameni din echipa mea am fost mulțumiți total de acest produs. Și l-am testat pe Râșnov, Mangart - Via Italiana, Konigsjodler.",436118,product - positive,22,product,product,Positive,manual,"Contrar unor opinii negative, eu și cei doi oameni din echipa mea am fost mulțumiți total de acest produs. Și l-am testat pe Râșnov, Mangart - Via Italiana, Konigsjodler."
Vă rog frumos sa îmi spuneți când v-a apărea  în stoc?,436119,misc - neutral,22,misc,misc,Neutral,manual,Vă rog frumos sa îmi spuneți când v-a apărea în stoc?
Mai multe caractere pentru raspuns in liniile de mai sus.,436120,tech support - negative,22,tech support,tech support,Negative,manual,Mai multe caractere pentru raspuns in liniile de mai sus.
"Imi place magazinul,nu este aglomeratie,e spatios,si gasesti produse la preturi accesibile,e OK !!!",436121,"{'choices': ['environment - positive', 'shop organization - positive', 'price - positive']}",22,environment; shop organization; price,environment; shop organization; price,Positive; Positive; Positive,manual,"Imi place magazinul,nu este aglomeratie,e spatios,si gasesti produse la preturi accesibile,e OK !!!"
"Echipa manageriala ar trebui sa mai ia in calcul si un alt aspect, asta daca nu contravine politicii de a face vanzari ( bani ) respectiv sa nu se mai tina cont STRICT de sezon. de ce nu pot gasi ptr cluburile mele bocanci vara si produse de vara iarna!!! este foarte enervant si nu sunt singurul, asta ma deranjeaza f. tare.",436122,shop diversity - negative,22,shop diversity,shop diversity,Negative,manual,"Echipa manageriala ar trebui sa mai ia in calcul si un alt aspect, asta daca nu contravine politicii de a face vanzari ( bani ) respectiv sa nu se mai tina cont STRICT de sezon. de ce nu pot gasi ptr cluburile mele bocanci vara si produse de vara iarna!!! este foarte enervant si nu sunt singurul, asta ma deranjeaza f. tare."
Angajatii au fost foarte amabili si s-au oferit sa ajute. Eu am cautat o pereche de pantaloni lungi si am fost un pic derutata de faptul ca erau acelasi tip de pantaloni in mai multe raioane (sistemul de organizare un pic mai dificil de intuit). Dar per total o experienta pozitiva ca de obicei si voi reveni in magazin cu mare drag si in continuare. :),436123,"{'choices': ['shop organization - negative', 'staff competency - positive']}",22,shop organization; staff competency,shop organization; staff competency,Negative; Positive,manual,Angajatii au fost foarte amabili si s-au oferit sa ajute. Eu am cautat o pereche de pantaloni lungi si am fost un pic derutata de faptul ca erau acelasi tip de pantaloni in mai multe raioane (sistemul de organizare un pic mai dificil de intuit). Dar per total o experienta pozitiva ca de obicei si voi reveni in magazin cu mare drag si in continuare. :)
"Voi reveni pentru a achizitiona tot ce mi-am propus. Cred ca nu am fost suficient de atenta la amplasarea produselor, dar daca as fi intrebat un angajat cu siguranta as fi fost indrumata.",436124,staff competency - positive,22,staff competency,staff competency,Positive,manual,"Voi reveni pentru a achizitiona tot ce mi-am propus. Cred ca nu am fost suficient de atenta la amplasarea produselor, dar daca as fi intrebat un angajat cu siguranta as fi fost indrumata."
"Pantaloni foarte comozi , ajustabili pe inaltime si impermiabili . Rezista o zi intreaga pe partie fara sa ajunga apa in interior.",436125,"{'choices': ['quality - positive', 'product - negative']}",22,quality; product,quality; product,Positive; Negative,manual,"Pantaloni foarte comozi , ajustabili pe inaltime si impermiabili . Rezista o zi intreaga pe partie fara sa ajunga apa in interior."
Recomand cu placerr si altor persoane amatoare de pescuit si vanatoare.,436126,product - positive,22,product,product,Positive,manual,Recomand cu placerr si altor persoane amatoare de pescuit si vanatoare.
"AM ACHIZITIONAT PRODUSUL SI PT PESCUIT STATIONAR ESTE EXCELENT,SENSIBILITATEA FIIND FOARTE MARE",436127,product - positive,22,product,product,Positive,manual,"AM ACHIZITIONAT PRODUSUL SI PT PESCUIT STATIONAR ESTE EXCELENT,SENSIBILITATEA FIIND FOARTE MARE"
Recomand vanatorilor mei si prietenilor mei sa cumpere sau macar sa viziteze aceasta retea de magazine. Felicitari!,436128,misc - neutral,22,misc,misc,Neutral,manual,Recomand vanatorilor mei si prietenilor mei sa cumpere sau macar sa viziteze aceasta retea de magazine. Felicitari!
Fata de Decathlon Franța și Focșani mi se pare mai slab organizat si mult mai putina marfa în Buzău !,436129,"{'choices': ['shop organization - negative', 'shop diversity - negative']}",22,shop organization; shop diversity,shop organization; shop diversity,Negative; Negative,manual,Fata de Decathlon Franța și Focșani mi se pare mai slab organizat si mult mai putina marfa în Buzău !
Am primit comanda in trmen de 1 zi si sunt multumita de produsele achizitionate.,436130,"{'choices': ['delivery - positive', 'product - positive']}",22,delivery; product,delivery; product,Positive; Positive,manual,Am primit comanda in trmen de 1 zi si sunt multumita de produsele achizitionate.
"Varietate mare online, dar disponibilitatea în magazine lasă un pic de dorit. Una peste alta e o.k.",436131,"{'choices': ['shop diversity - positive', 'shop diversity - negative', 'shop organization - negative']}",22,shop diversity; shop diversity; shop organization,shop diversity; shop organization,Positive; Negative; Negative,manual,"Varietate mare online, dar disponibilitatea în magazine lasă un pic de dorit. Una peste alta e o.k."
ii port de circa un an si se adapteaza la orice anotimp si vreme.,436132,product - positive,22,product,product,Positive,manual,ii port de circa un an si se adapteaza la orice anotimp si vreme.
"Fiind o mamica de 3 minunati si activi copii , pot spune ca Decathlon e un  ''membru de familie'' -care ne tine la curent cu tot ce e nou in ale sportului de orice fel si nivel .Cu Decathlon - suntem sportivi la puterea a 10-a !",436133,shop diversity - positive,22,shop diversity,shop diversity,Positive,manual,"Fiind o mamica de 3 minunati si activi copii , pot spune ca Decathlon e un ''membru de familie'' -care ne tine la curent cu tot ce e nou in ale sportului de orice fel si nivel .Cu Decathlon - suntem sportivi la puterea a 10-a !"
"Am sa continui aici ce nu am putut scrie (datorita spatiului mic alocat) la rubrica """"Aspecte pozitive"""": Mi-a placut amabilitatea angajatilor, varietatatea produselor, calitatea buna a acestora si pretul de achizitie accesibil.",436134,"{'choices': ['staff competency - positive', 'shop diversity - positive', 'quality - positive', 'price - positive']}",22,staff competency; shop diversity; quality; price,staff competency; shop diversity; quality; price,Positive; Positive; Positive; Positive,manual,"Am sa continui aici ce nu am putut scrie (datorita spatiului mic alocat) la rubrica """"Aspecte pozitive"""": Mi-a placut amabilitatea angajatilor, varietatatea produselor, calitatea buna a acestora si pretul de achizitie accesibil."
"Super tare magazinul, de cate ori am nevoie de articole sportive, gandul imi zboara la Decathlon.Bravo, felicitari!",436135,product - positive,22,product,product,Positive,manual,"Super tare magazinul, de cate ori am nevoie de articole sportive, gandul imi zboara la Decathlon.Bravo, felicitari!"
"atmosfera dintre unii angajati de peste Carpati isi spune cuvantul , :... fa, ce ai tu ... """", pacat ati avut si alti angajati mai respectosi",436136,staff competency - negative,22,staff competency,staff competency,Negative,manual,"atmosfera dintre unii angajati de peste Carpati isi spune cuvantul , :... fa, ce ai tu ... """", pacat ati avut si alti angajati mai respectosi"
"Foarte util, usor de folosit, se incadreaza in suport foarte bine",436137,product - positive,22,product,product,Positive,manual,"Foarte util, usor de folosit, se incadreaza in suport foarte bine"
"Ar putea fi produse promoționale gratuite pentru copii la case, lucruri mici simbolice, fără costuri mari!",436138,promotions - negative,22,promotions,promotions,Negative,manual,"Ar putea fi produse promoționale gratuite pentru copii la case, lucruri mici simbolice, fără costuri mari!"
"Foarte confortabili , potrivire perfecta , materialul nu se sifoneaza absolut deloc , pretul excelent",436139,"{'choices': ['price - positive', 'product - positive']}",22,price; product,price; product,Positive; Positive,manual,"Foarte confortabili , potrivire perfecta , materialul nu se sifoneaza absolut deloc , pretul excelent"
"Un pantof de alergare foarte usor, flexibil, buna amortizare, design foarte frumos si placut la alergat.",436140,product - positive,22,product,product,Positive,manual,"Un pantof de alergare foarte usor, flexibil, buna amortizare, design foarte frumos si placut la alergat."
magazinul si personalul iti ofera posibilitatea sa gasesti orice produs necesar pentru sport,436141,"{'choices': ['shop diversity - positive', 'staff competency - negative']}",22,shop diversity; staff competency,shop diversity; staff competency,Positive; Negative,manual,magazinul si personalul iti ofera posibilitatea sa gasesti orice produs necesar pentru sport
"SANT FOARTE MULTUMITA DE PRODUSUL  CUMPARAT, CAT SI DE PROMTITUDINEA LIVRARII.MULTUMESC!",436142,"{'choices': ['product - positive', 'delivery - positive']}",22,product; delivery,product; delivery,Positive; Positive,manual,"SANT FOARTE MULTUMITA DE PRODUSUL CUMPARAT, CAT SI DE PROMTITUDINEA LIVRARII.MULTUMESC!"
"Personal instruit, atitudine pozitiva, foarte placut.Pentru produse tehnice (biciclete) ar fi nevoie de doi vinzatori, pentru ca se asteapta cam mult.Am identificat biciclete care nu erau disponibile in Romania, si din Franta ar fi venit in patru saptamini. Am renuntat.La casetele de mai jos este limitat numarul de caractere, nu am putut sa scriu",436143,"{'choices': ['delivery - negative', 'shop diversity - negative', 'staff availability - negative', 'staff competency - positive', 'tech support - negative']}",22,delivery; shop diversity; staff availability; staff competency; tech support,delivery; shop diversity; staff availability; staff competency; tech support,Negative; Negative; Negative; Positive; Negative,manual,"Personal instruit, atitudine pozitiva, foarte placut.Pentru produse tehnice (biciclete) ar fi nevoie de doi vinzatori, pentru ca se asteapta cam mult.Am identificat biciclete care nu erau disponibile in Romania, si din Franta ar fi venit in patru saptamini. Am renuntat.La casetele de mai jos este limitat numarul de caractere, nu am putut sa scriu"
"I-am folosit pe un drum de munte de dificultate scazuta spre medie, acoperit pe alocuri cu zapada si au fost foarte potriviti. Ii recomand avand in vedere raportul calitate pret.",436144,"{'choices': ['product - positive', 'quality - positive', 'price - positive']}",22,product; quality; price,product; quality; price,Positive; Positive; Positive,manual,"I-am folosit pe un drum de munte de dificultate scazuta spre medie, acoperit pe alocuri cu zapada si au fost foarte potriviti. Ii recomand avand in vedere raportul calitate pret."
Preturile mai vizibile la unele produse ex.  biciclete. Si cea mai mare nemultumire ca un oras ca Rm Valcea nu are un magazin DECATHLON :(  .,436145,shop organization - negative,22,shop organization,shop organization,Negative,manual,Preturile mai vizibile la unele produse ex. biciclete. Si cea mai mare nemultumire ca un oras ca Rm Valcea nu are un magazin DECATHLON :( .
"M-au uimit amabilitatea personalului si serviciul prompt, nu la fel de implicat a fost personalul magazinelor Decathlon din alte tari. Au contat mult intrebarile personalului privind utilizarea produselor alese, astfel am cumparat exact produsele necesare activitatilor mele. Va multumesc!",436146,"{'choices': ['service - positive', 'staff competency - positive']}",22,service; staff competency,service; staff competency,Positive; Positive,manual,"M-au uimit amabilitatea personalului si serviciul prompt, nu la fel de implicat a fost personalul magazinelor Decathlon din alte tari. Au contat mult intrebarile personalului privind utilizarea produselor alese, astfel am cumparat exact produsele necesare activitatilor mele. Va multumesc!"
nu am gasit o pereche de adidasi doriti la marimea potrivita,436147,shop diversity - negative,22,shop diversity,shop diversity,Negative,manual,nu am gasit o pereche de adidasi doriti la marimea potrivita
Sunt stabile la viteza si pe viraje foarte controlabile si le recomand!,436148,product - positive,22,product,product,Positive,manual,Sunt stabile la viteza si pe viraje foarte controlabile si le recomand!
As dori o varietate mai mare de produse  in magazinul dvs.,436149,shop diversity - negative,22,shop diversity,shop diversity,Negative,manual,As dori o varietate mai mare de produse in magazinul dvs.
Ar fi utila o mai buna aranjare si semnalizare a produselor in rafturi.,436150,shop organization - negative,22,shop organization,shop organization,Negative,manual,Ar fi utila o mai buna aranjare si semnalizare a produselor in rafturi.
Se găsesc produse pentru orice buget. ...recomand oricui să facă cel puțin o vizită în acest magazin,436151,"{'choices': ['price - positive', 'shop diversity - positive']}",22,price; shop diversity,price; shop diversity,Positive; Positive,manual,Se găsesc produse pentru orice buget. ...recomand oricui să facă cel puțin o vizită în acest magazin
"Sunt foarte multumit de serviciile si produsele dvs. Recomanda cu mare drag prietenilor si prietenilor. Cu respect, Claudiu Iosif",436152,"{'choices': ['service - positive', 'product - positive']}",22,service; product,service; product,Positive; Positive,manual,"Sunt foarte multumit de serviciile si produsele dvs. Recomanda cu mare drag prietenilor si prietenilor. Cu respect, Claudiu Iosif"
Un produs f ok pt a tine activi muschii mainii si articulatiile,436153,product - positive,22,product,product,Positive,manual,Un produs f ok pt a tine activi muschii mainii si articulatiile
As recomanda sa aveti mai multe produse la sectia gimnastica! Multumesc,436154,shop diversity - negative,22,shop diversity,shop diversity,Negative,manual,As recomanda sa aveti mai multe produse la sectia gimnastica! Multumesc
